"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/clean/2_134217728_205435297_0.95_6_100_teratest_93ad8ded-856b-4515-af6c-c298ebc69eda.csv",,,,"Date:","31 May 2016 06:00:23 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
4.350,0.255,94.488,0.871,0.000,0.036,395127.831,1550533.482,0.0,0.0,154.944,402.042,728.360,900.279,1464667223.057
1.377,0.0,98.248,0.375,0.0,0.0,0.0,110592.0,12353.0,17755.0,0.0,0.0,718.0,1166.0,1464667224.058
0.250,0.250,99.501,0.0,0.0,0.0,0.0,0.0,1552.0,444.0,0.0,0.0,570.0,1043.0,1464667225.058
0.125,0.125,99.750,0.0,0.0,0.0,0.0,339968.0,1552.0,444.0,0.0,0.0,575.0,920.0,1464667226.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1680.0,444.0,0.0,0.0,493.0,930.0,1464667227.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,499.0,950.0,1464667228.058
0.125,0.0,99.375,0.500,0.0,0.0,0.0,53248.0,1680.0,444.0,0.0,0.0,490.0,930.0,1464667229.058
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,464.0,881.0,1464667230.058
0.374,0.0,99.626,0.0,0.0,0.0,0.0,1720320.0,1616.0,444.0,0.0,0.0,532.0,958.0,1464667231.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1680.0,444.0,0.0,0.0,487.0,924.0,1464667232.058
0.499,0.0,99.501,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,598.0,1073.0,1464667233.058
0.125,0.125,99.500,0.250,0.0,0.0,0.0,65536.0,1552.0,444.0,0.0,0.0,512.0,954.0,1464667234.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1552.0,444.0,0.0,0.0,479.0,919.0,1464667235.058
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1792.0,562.0,0.0,0.0,483.0,926.0,1464667236.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,501.0,951.0,1464667237.058
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,485.0,912.0,1464667238.058
0.125,0.0,99.500,0.375,0.0,0.0,0.0,73728.0,1680.0,444.0,0.0,0.0,477.0,915.0,1464667239.058
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,475.0,918.0,1464667240.058
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,492.0,924.0,1464667241.058
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1616.0,444.0,0.0,0.0,468.0,903.0,1464667242.058
