"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/clean/2_268435458_410870598_0.5_6_100_teratest_9e161ab7-689e-4c37-a40c-86a0d5b6ce9a.csv",,,,"Date:","28 May 2016 18:20:20 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
1.222,0.126,97.936,0.695,0.000,0.022,332324.613,1028799.739,0.0,0.0,28.499,209.243,355.754,457.824,1464452420.973
13.534,0.376,85.464,0.627,0.0,0.0,0.0,139264.0,8673.0,12309.0,0.0,0.0,961.0,1180.0,1464452421.974
12.594,0.125,87.282,0.0,0.0,0.0,0.0,0.0,5744.0,6302.0,0.0,0.0,697.0,867.0,1464452422.974
12.250,0.375,87.375,0.0,0.0,0.0,0.0,311296.0,1618.0,451.0,0.0,0.0,744.0,865.0,1464452423.974
12.500,0.250,87.250,0.0,0.0,0.0,0.0,0.0,1063.0,339.0,0.0,0.0,698.0,888.0,1464452424.974
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,2109.0,563.0,0.0,0.0,692.0,886.0,1464452425.974
12.250,0.375,87.0,0.375,0.0,0.0,0.0,36864.0,1554.0,451.0,0.0,0.0,694.0,896.0,1464452426.974
12.125,0.500,87.250,0.0,0.0,0.125,0.0,0.0,1127.0,339.0,0.0,0.0,757.0,960.0,1464452427.974
12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2301.0,563.0,0.0,0.0,707.0,892.0,1464452428.974
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,1746.0,451.0,0.0,0.0,689.0,871.0,1464452429.974
12.484,0.375,87.141,0.0,0.0,0.0,0.0,0.0,1191.0,339.0,0.0,0.0,699.0,897.0,1464452430.974
12.030,0.376,87.093,0.501,0.0,0.0,0.0,102400.0,2237.0,563.0,0.0,0.0,695.0,882.0,1464452431.974
12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,1618.0,451.0,0.0,0.0,678.0,870.0,1464452432.973
