"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/clean/2_134217728_410870595_0.95_6_100_teratest_58c6db5e-40d6-4432-a28e-d4adc9c81234.csv",,,,"Date:","31 May 2016 07:37:19 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
4.442,0.271,94.357,0.891,0.000,0.039,394575.939,1697284.070,0.0,0.0,156.788,404.143,751.662,923.112,1464673039.325
1.0,0.125,98.875,0.0,0.0,0.0,0.0,0.0,12214.0,17574.0,0.0,0.0,662.0,1086.0,1464673040.326
0.125,0.0,98.627,1.248,0.0,0.0,0.0,69632.0,2111.0,555.0,0.0,0.0,464.0,882.0,1464673041.326
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1619.0,444.0,0.0,0.0,470.0,891.0,1464673042.325
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1063.0,333.0,0.0,0.0,474.0,889.0,1464673043.325
0.250,0.0,99.750,0.0,0.0,0.0,0.0,1662976.0,2175.0,555.0,0.0,0.0,508.0,917.0,1464673044.326
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1683.0,444.0,0.0,0.0,483.0,911.0,1464673045.326
0.125,0.0,99.750,0.125,0.0,0.0,0.0,49152.0,999.0,333.0,0.0,0.0,480.0,895.0,1464673046.326
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,2175.0,555.0,0.0,0.0,461.0,880.0,1464673047.326
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1619.0,444.0,0.0,0.0,473.0,902.0,1464673048.326
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,999.0,333.0,0.0,0.0,454.0,871.0,1464673049.326
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2351.0,673.0,0.0,0.0,467.0,882.0,1464673050.326
