timestamp,map,reduce
1462792331,0,0
1462792346,1,0
1462792347,2,0
1462792349,3,0
1462792351,4,0
1462792362,5,0
1462792365,6,0
1462792366,7,0
1462792368,8,0
1462792377,9,0
1462792382,11,0
1462792384,12,0
1462792391,13,0
1462792392,14,0
1462792396,15,0
1462792398,16,0
1462792400,17,0
1462792406,18,0
1462792409,19,0
1462792413,20,0
1462792416,21,0
1462792422,22,0
1462792426,23,0
1462792431,24,0
1462792433,25,0
1462792436,26,0
1462792441,27,0
1462792446,28,0
1462792448,29,0
1462792450,30,0
1462792453,31,0
1462792457,32,0
1462792460,33,0
1462792463,34,0
1462792464,35,0
1462792471,36,0
1462792474,37,0
1462792478,38,0
1462792480,39,0
1462792485,39,1
1462792487,39,2
1462792490,39,3
1462792491,40,3
1462792494,41,3
1462792499,41,4
1462792501,42,4
1462792504,42,5
1462792508,43,5
1462792511,43,6
1462792513,44,6
1462792517,44,7
1462792518,45,7
1462792523,46,7
1462792524,46,8
1462792527,47,8
1462792530,48,9
1462792535,49,9
1462792539,50,10
1462792546,50,11
1462792547,51,11
1462792552,52,11
1462792555,52,12
1462792557,53,12
1462792565,53,13
1462792566,54,13
1462792571,55,13
1462792574,55,14
1462792575,56,14
1462792583,57,15
1462792588,58,15
1462792591,59,15
1462792594,59,16
1462792595,60,16
1462792600,61,16
1462792606,62,16
1462792607,63,17
1462792615,64,17
1462792622,65,18
1462792626,66,18
1462792632,67,18
1462792639,68,18
1462792640,68,19
1462792641,69,19
1462792650,70,19
1462792653,71,20
1462792657,72,20
1462792662,73,20
1462792665,74,20
1462792669,75,20
1462792671,75,21
1462792674,76,21
1462792679,77,21
1462792683,78,21
1462792687,78,22
1462792692,79,22
1462792697,80,22
1462792698,80,23
1462792702,81,23
1462792709,82,23
1462792714,83,23
1462792716,83,24
1462792718,84,24
1462792725,85,24
1462792727,86,24
1462792733,87,24
1462792734,87,25
1462792738,88,25
1462792743,89,25
1462792754,90,25
1462792762,91,26
1462792770,92,26
1462792772,93,26
1462792781,94,26
1462792785,95,26
1462792786,95,27
1462792792,96,27
1462792799,97,27
1462792802,98,27
1462792806,99,27
1462792814,99,28
1462792820,100,28
1462792830,100,29
1462792840,100,30
1462792853,100,31
1462792865,100,32
1462792874,100,33
1462792923,100,39
1462792944,100,40
1462792977,100,41
1462792982,100,46
1462792986,100,47
1462792991,100,52
1462792992,100,53
1462793003,100,54
1462793013,100,55
1462793024,100,56
1462793034,100,57
1462793046,100,58
1462793056,100,59
1462793067,100,60
1462793077,100,61
1462793088,100,62
1462793098,100,63
1462793112,100,64
1462793130,100,65
1462793148,100,66
1462793194,100,67
1462793214,100,72
1462793236,100,78
1462793245,100,84
1462793282,100,85
1462793330,100,86
1462793372,100,87
1462793397,100,88
1462793424,100,89
1462793453,100,90
1462793486,100,91
1462793516,100,92
1462793546,100,93
1462793577,100,94
1462793599,100,95
1462793618,100,96
1462793636,100,97
1462793650,100,98
1462793667,100,99
1462793688,100,100
