"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/3_1572864_400000000.csv",,,,"Date:","05 Feb 2016 21:50:39 CET"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
9.627,0.589,89.538,0.223,0.000,0.022,276247.417,918882.402,0.0,0.0,157.169,209.803,631.846,700.477,1454705439.852
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,334.0,1454705440.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1879.0,2123.0,0.0,0.0,151.0,291.0,1454705441.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,300.0,1454705442.853
0.0,0.0,99.750,0.250,0.0,0.0,0.0,114688.0,546.0,678.0,0.0,0.0,157.0,294.0,1454705443.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,158.0,303.0,1454705444.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,979.0,1237.0,0.0,0.0,154.0,291.0,1454705445.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,291.0,1454705446.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,659.0,1237.0,0.0,0.0,144.0,283.0,1454705447.853
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,303.0,1454705448.853
0.125,0.0,99.750,0.125,0.0,0.0,0.0,61440.0,444.0,678.0,0.0,0.0,204.0,346.0,1454705449.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,311.0,1454705450.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,493.0,1237.0,0.0,0.0,141.0,279.0,1454705451.853
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,291.0,1454705452.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1237.0,0.0,0.0,150.0,289.0,1454705453.853
0.0,0.0,99.875,0.125,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,212.0,362.0,1454705454.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,768.0,0.0,0.0,168.0,304.0,1454705455.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,294.0,1454705456.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1121.0,1237.0,0.0,0.0,148.0,292.0,1454705457.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,303.0,1454705458.853
0.125,0.0,95.375,4.500,0.0,0.0,4096.0,401408.0,531.0,1237.0,0.0,0.0,295.0,318.0,1454705459.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,324.0,1454705460.853
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,354.0,678.0,0.0,0.0,144.0,281.0,1454705461.853
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,306.0,1454705462.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,339.0,1237.0,0.0,0.0,141.0,280.0,1454705463.853
0.0,0.0,99.749,0.251,0.0,0.0,0.0,73728.0,0.0,0.0,0.0,0.0,150.0,294.0,1454705464.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1237.0,0.0,0.0,152.0,300.0,1454705465.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,306.0,1454705466.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,678.0,0.0,0.0,141.0,271.0,1454705467.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,292.0,1454705468.853
0.0,0.0,99.625,0.375,0.0,0.0,0.0,20480.0,723.0,1237.0,0.0,0.0,195.0,339.0,1454705469.853
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,311.0,1454705470.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,595.0,1237.0,0.0,0.0,152.0,298.0,1454705471.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,294.0,1454705472.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,678.0,0.0,0.0,141.0,281.0,1454705473.853
0.0,0.0,99.625,0.375,0.0,0.0,0.0,20480.0,290.0,898.0,0.0,0.0,176.0,334.0,1454705474.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,289.0,1454705475.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,678.0,0.0,0.0,140.0,276.0,1454705476.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,290.0,1454705477.853
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,4399.0,397222.0,0.0,0.0,394.0,392.0,1454705478.853
0.0,0.0,99.749,0.251,0.0,0.0,0.0,24576.0,3857.0,1024952.0,0.0,0.0,237.0,372.0,1454705479.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,296.0,1454705480.853
0.376,0.376,99.248,0.0,0.0,0.0,0.0,0.0,295072.0,296291.0,0.0,0.0,1771.0,1375.0,1454705481.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,365.0,1454705482.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,274432.0,5938563.0,4223866.0,0.0,0.0,234.0,348.0,1454705483.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,5787648.0,177.0,339.0,0.0,0.0,230.0,295.0,1454705484.853
0.0,0.0,99.750,0.250,0.0,0.0,0.0,139264.0,0.0,0.0,0.0,0.0,152.0,293.0,1454705485.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,537.0,1307.0,0.0,0.0,165.0,320.0,1454705486.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,285.0,1454705487.853
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,678.0,0.0,0.0,148.0,288.0,1454705488.853
