"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_400000000_0.35_24_150_teratest_bb20f4a1-4a94-44a8-8fbb-066a1b0ac41f.csv",,,,"Date:","09 May 2016 15:46:54 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.988,1.185,80.093,2.597,0.000,0.137,1742517.588,5412215.551,0.0,0.0,2804.019,2698.761,1820.749,2120.305,1462801614.869
0.125,0.250,87.250,12.250,0.0,0.125,36864.0,74448896.0,4367.0,4461.0,0.0,0.0,712.0,1017.0,1462801615.870
0.0,0.250,87.484,12.265,0.0,0.0,0.0,70791168.0,1546.0,452.0,0.0,0.0,671.0,928.0,1462801616.870
0.0,0.0,91.343,8.657,0.0,0.0,12288.0,70254592.0,987.0,339.0,0.0,0.0,663.0,975.0,1462801617.870
0.0,0.0,99.249,0.751,0.0,0.0,0.0,40427520.0,2169.0,565.0,0.0,0.0,606.0,902.0,1462801618.870
0.125,0.0,99.374,0.501,0.0,0.0,0.0,4096.0,1674.0,452.0,0.0,0.0,486.0,923.0,1462801619.870
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1243.0,339.0,0.0,0.0,481.0,909.0,1462801620.870
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2489.0,565.0,0.0,0.0,487.0,904.0,1462801621.870
0.0,0.0,99.749,0.251,0.0,0.0,0.0,1974272.0,1930.0,452.0,0.0,0.0,615.0,929.0,1462801622.870
0.0,0.0,99.249,0.751,0.0,0.0,0.0,36864.0,1435.0,339.0,0.0,0.0,477.0,910.0,1462801623.870
0.125,0.125,98.625,1.125,0.0,0.0,0.0,4096.0,2297.0,565.0,0.0,0.0,516.0,952.0,1462801624.870
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1610.0,452.0,0.0,0.0,475.0,914.0,1462801625.870
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1115.0,339.0,0.0,0.0,457.0,886.0,1462801626.870
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,2169.0,565.0,0.0,0.0,497.0,941.0,1462801627.870
0.125,0.0,99.001,0.874,0.0,0.0,0.0,16384.0,1610.0,452.0,0.0,0.0,474.0,901.0,1462801628.870
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1051.0,339.0,0.0,0.0,458.0,896.0,1462801629.870
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,2233.0,565.0,0.0,0.0,489.0,927.0,1462801630.870
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1610.0,452.0,0.0,0.0,487.0,936.0,1462801631.870
