"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_500000000_0.35_1_100_teratest_8936d456-d179-43e2-9a91-df87946cc19a.csv",,,,"Date:","10 May 2016 16:03:15 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.932,1.185,80.132,2.613,0.000,0.138,1748607.577,5464328.298,0.0,0.0,2799.869,2716.453,1825.944,2124.846,1462888995.116
0.501,0.125,98.373,1.001,0.0,0.0,0.0,81920.0,2567.0,713.0,0.0,0.0,585.0,1024.0,1462888996.117
0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,5731.0,6199.0,0.0,0.0,634.0,1057.0,1462888997.117
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,8271.0,10625.0,0.0,0.0,515.0,972.0,1462888998.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3113.0,2041.0,0.0,0.0,465.0,915.0,1462888999.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1610.0,452.0,0.0,0.0,472.0,917.0,1462889000.117
0.0,0.0,99.625,0.375,0.0,0.0,0.0,24576.0,1051.0,339.0,0.0,0.0,488.0,926.0,1462889001.117
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2233.0,565.0,0.0,0.0,491.0,928.0,1462889002.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,1884160.0,1610.0,516.0,0.0,0.0,484.0,902.0,1462889003.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1115.0,403.0,0.0,0.0,488.0,940.0,1462889004.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2233.0,629.0,0.0,0.0,475.0,925.0,1462889005.117
0.249,0.0,99.377,0.374,0.0,0.0,0.0,40960.0,1546.0,452.0,0.0,0.0,483.0,932.0,1462889006.117
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1051.0,339.0,0.0,0.0,487.0,937.0,1462889007.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,282624.0,2169.0,565.0,0.0,0.0,569.0,944.0,1462889008.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1610.0,452.0,0.0,0.0,488.0,940.0,1462889009.117
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,987.0,339.0,0.0,0.0,506.0,950.0,1462889010.116
0.125,0.0,99.500,0.375,0.0,0.0,0.0,40960.0,2169.0,565.0,0.0,0.0,489.0,936.0,1462889011.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1802.0,862.0,0.0,0.0,480.0,921.0,1462889012.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1051.0,339.0,0.0,0.0,493.0,939.0,1462889013.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2105.0,565.0,0.0,0.0,507.0,952.0,1462889014.117
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1610.0,452.0,0.0,0.0,551.0,1062.0,1462889015.117
0.125,0.125,99.376,0.375,0.0,0.0,0.0,28672.0,1051.0,339.0,0.0,0.0,523.0,974.0,1462889016.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2169.0,565.0,0.0,0.0,489.0,938.0,1462889017.117
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1674.0,452.0,0.0,0.0,460.0,888.0,1462889018.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1243.0,339.0,0.0,0.0,497.0,935.0,1462889019.117
0.0,0.0,99.875,0.125,0.0,0.0,28672.0,0.0,2297.0,565.0,28672.0,0.0,480.0,936.0,1462889020.117
0.125,0.125,99.376,0.375,0.0,0.0,0.0,16384.0,1674.0,452.0,0.0,0.0,485.0,925.0,1462889021.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1307.0,339.0,0.0,0.0,484.0,919.0,1462889022.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,49152.0,2489.0,565.0,0.0,0.0,487.0,913.0,1462889023.117
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1866.0,452.0,0.0,0.0,491.0,945.0,1462889024.117
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1371.0,339.0,0.0,0.0,518.0,982.0,1462889025.117
0.0,0.0,99.500,0.500,0.0,0.0,0.0,32768.0,2489.0,911.0,0.0,0.0,496.0,958.0,1462889026.117
0.125,0.0,99.750,0.0,0.0,0.125,0.0,0.0,1802.0,452.0,0.0,0.0,471.0,909.0,1462889027.117
9.900,1.504,86.216,2.381,0.0,0.0,90112.0,491520.0,1243.0,339.0,0.0,0.0,2042.0,1926.0,1462889028.117
19.650,0.626,78.974,0.751,0.0,0.0,28672.0,0.0,2297.0,565.0,0.0,0.0,1282.0,1287.0,1462889029.117
24.436,1.378,73.935,0.251,0.0,0.0,94208.0,0.0,1956.0,452.0,0.0,0.0,2114.0,1559.0,1462889030.117
30.711,0.888,66.624,1.650,0.0,0.127,6656000.0,233472.0,1376.0,675.0,0.0,0.0,5852.0,6732.0,1462889031.117
13.224,0.126,82.872,3.778,0.0,0.0,1650688.0,16384.0,8700003.0,70096.0,32768.0,0.0,1651.0,1648.0,1462889032.117
13.910,0.501,80.576,5.013,0.0,0.0,196608.0,684032.0,1408474.0,4652.0,0.0,0.0,2151.0,2528.0,1462889033.117
4.631,0.250,90.864,4.255,0.0,0.0,221184.0,724992.0,11836.0,475407.0,0.0,0.0,1242.0,1749.0,1462889034.117
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,9774.0,14201.0,0.0,0.0,527.0,998.0,1462889035.117
0.125,0.0,99.249,0.626,0.0,0.0,0.0,188416.0,2072.0,942.0,0.0,0.0,521.0,1005.0,1462889036.117
