"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_900000000_0.35_24_150_teratest_dec1659e-c2cf-43e3-8c48-6bc837f06989.csv",,,,"Date:","03 May 2016 17:31:18 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.522,1.210,79.638,2.491,0.000,0.139,1696444.135,5369350.261,0.0,0.0,2657.222,2470.058,1837.997,2134.927,1462289478.597
0.500,0.125,98.875,0.500,0.0,0.0,0.0,73728.0,6467.0,7623.0,0.0,0.0,597.0,1023.0,1462289479.598
0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,4949.0,6089.0,0.0,0.0,581.0,1016.0,1462289480.598
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,3020.0,2116.0,0.0,0.0,513.0,931.0,1462289481.598
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1708.0,456.0,0.0,0.0,467.0,899.0,1462289482.598
0.0,0.501,99.499,0.0,0.0,0.0,0.0,0.0,1084.0,342.0,0.0,0.0,479.0,898.0,1462289483.598
0.0,0.0,99.750,0.250,0.0,0.0,0.0,20480.0,2204.0,570.0,0.0,0.0,499.0,942.0,1462289484.598
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1580.0,456.0,0.0,0.0,455.0,887.0,1462289485.598
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1020.0,342.0,0.0,0.0,457.0,889.0,1462289486.598
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2204.0,570.0,0.0,0.0,500.0,927.0,1462289487.598
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1772.0,456.0,0.0,0.0,490.0,933.0,1462289488.598
