"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_400000000_0.35_6_100_teratest_80ae70d5-f675-454d-b871-0745d8163b89.csv",,,,"Date:","09 May 2016 19:34:00 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.996,1.187,80.067,2.612,0.000,0.138,1748025.753,5448602.718,0.0,0.0,2807.570,2726.988,1826.065,2125.315,1462815241.007
0.876,0.250,90.363,8.511,0.0,0.0,4096.0,58691584.0,8499.0,12349.0,0.0,0.0,927.0,1230.0,1462815242.008
0.125,0.0,99.875,0.0,0.0,0.0,0.0,54525952.0,1690.0,452.0,0.0,0.0,640.0,938.0,1462815243.008
0.0,0.0,97.118,2.882,0.0,0.0,0.0,4337664.0,2249.0,565.0,0.0,0.0,540.0,951.0,1462815244.008
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1067.0,339.0,0.0,0.0,496.0,940.0,1462815245.008
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1626.0,452.0,0.0,0.0,492.0,917.0,1462815246.007
0.0,0.0,100.0,0.0,0.0,0.0,0.0,573440.0,2313.0,565.0,0.0,0.0,484.0,901.0,1462815247.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1131.0,339.0,0.0,0.0,466.0,894.0,1462815248.008
0.0,0.0,98.748,1.252,0.0,0.0,0.0,40960.0,1690.0,452.0,0.0,0.0,490.0,932.0,1462815249.008
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,2249.0,565.0,0.0,0.0,489.0,908.0,1462815250.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1131.0,339.0,0.0,0.0,480.0,915.0,1462815251.008
0.251,0.251,96.742,2.757,0.0,0.0,196608.0,12288.0,2729.0,1145.0,196608.0,0.0,712.0,1205.0,1462815252.008
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2249.0,911.0,0.0,0.0,501.0,939.0,1462815253.008
0.0,0.0,99.750,0.250,0.0,0.0,32768.0,40960.0,1259.0,339.0,32768.0,0.0,479.0,914.0,1462815254.008
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1690.0,525.0,0.0,0.0,480.0,912.0,1462815255.008
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,2639.0,708.0,0.0,0.0,508.0,937.0,1462815256.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,90112.0,1195.0,339.0,0.0,0.0,513.0,912.0,1462815257.008
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1952.0,522.0,0.0,0.0,486.0,910.0,1462815258.008
0.125,0.0,98.375,1.500,0.0,0.0,0.0,36864.0,2377.0,565.0,0.0,0.0,510.0,944.0,1462815259.007
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1515.0,339.0,0.0,0.0,481.0,916.0,1462815260.008
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1882.0,452.0,0.0,0.0,477.0,900.0,1462815261.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2633.0,565.0,0.0,0.0,493.0,925.0,1462815262.008
0.125,0.0,99.750,0.0,0.0,0.125,0.0,0.0,1515.0,339.0,0.0,0.0,474.0,892.0,1462815263.008
0.0,0.0,99.248,0.752,0.0,0.0,0.0,20480.0,1946.0,452.0,0.0,0.0,501.0,949.0,1462815264.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2313.0,565.0,0.0,0.0,489.0,921.0,1462815265.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1195.0,339.0,0.0,0.0,466.0,894.0,1462815266.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,1690.0,452.0,0.0,0.0,474.0,903.0,1462815267.008
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,2249.0,565.0,0.0,0.0,497.0,932.0,1462815268.008
0.125,0.0,98.872,1.003,0.0,0.0,4096.0,32768.0,1134448.0,1133570.0,0.0,0.0,925.0,1229.0,1462815269.008
0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,3706.0,831.0,0.0,0.0,495.0,907.0,1462815270.008
0.125,0.0,98.248,1.627,0.0,0.0,458752.0,0.0,2259.0,1001.0,0.0,0.0,697.0,1165.0,1462815271.008
1.252,0.501,77.347,20.901,0.0,0.0,2772992.0,0.0,1077.0,339.0,0.0,0.0,1644.0,2759.0,1462815272.008
