"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/4_67108864_3000000000_0.35_24_150_teratest_d2e6aa31-83b8-4130-abd0-8b5cae3cc2b8.csv",,,,"Date:","29 Apr 2016 14:51:17 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.860,1.222,79.435,2.345,0.000,0.139,1615145.499,5260378.351,0.0,0.0,2281.812,2157.200,1836.013,2133.919,1461934277.625
1.377,0.0,98.623,0.0,0.0,0.0,0.0,0.0,12194.0,17630.0,0.0,0.0,696.0,1121.0,1461934278.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2315.0,573.0,0.0,0.0,446.0,876.0,1461934279.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1755.0,459.0,0.0,0.0,444.0,874.0,1461934280.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1131.0,345.0,0.0,0.0,420.0,864.0,1461934281.626
0.0,0.0,99.875,0.125,0.0,0.0,0.0,233472.0,2251.0,573.0,0.0,0.0,497.0,916.0,1461934282.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1691.0,459.0,0.0,0.0,438.0,876.0,1461934283.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1259.0,345.0,0.0,0.0,487.0,957.0,1461934284.626
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,2507.0,573.0,0.0,0.0,449.0,871.0,1461934285.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1883.0,459.0,0.0,0.0,421.0,851.0,1461934286.626
0.0,0.0,99.625,0.375,0.0,0.0,0.0,24576.0,1131.0,345.0,0.0,0.0,437.0,884.0,1461934287.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2251.0,573.0,0.0,0.0,456.0,902.0,1461934288.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1819.0,459.0,0.0,0.0,419.0,844.0,1461934289.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1259.0,345.0,0.0,0.0,415.0,851.0,1461934290.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2315.0,573.0,0.0,0.0,451.0,884.0,1461934291.626
1.125,2.750,95.750,0.375,0.0,0.0,0.0,20480.0,1883.0,459.0,0.0,0.0,734.0,1164.0,1461934292.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1259.0,345.0,0.0,0.0,422.0,863.0,1461934293.626
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,2379.0,573.0,0.0,0.0,454.0,892.0,1461934294.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1883.0,459.0,0.0,0.0,428.0,853.0,1461934295.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1259.0,345.0,0.0,0.0,426.0,871.0,1461934296.626
0.125,0.0,99.499,0.375,0.0,0.0,0.0,57344.0,2315.0,573.0,0.0,0.0,461.0,926.0,1461934297.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1755.0,459.0,0.0,0.0,436.0,879.0,1461934298.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1195.0,345.0,0.0,0.0,413.0,847.0,1461934299.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2251.0,573.0,0.0,0.0,449.0,888.0,1461934300.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1947.0,459.0,0.0,0.0,419.0,844.0,1461934301.626
0.0,0.0,99.499,0.501,0.0,0.0,0.0,20480.0,1195.0,345.0,0.0,0.0,428.0,867.0,1461934302.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2379.0,573.0,0.0,0.0,444.0,871.0,1461934303.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2011.0,459.0,0.0,0.0,433.0,867.0,1461934304.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1541.0,345.0,0.0,0.0,419.0,849.0,1461934305.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,2443.0,573.0,0.0,0.0,446.0,877.0,1461934306.626
0.0,0.125,99.500,0.375,0.0,0.0,0.0,118784.0,1755.0,459.0,0.0,0.0,478.0,880.0,1461934307.626
9.774,1.378,88.471,0.376,0.0,0.0,8192.0,0.0,1195.0,345.0,0.0,0.0,1363.0,1693.0,1461934308.626
21.026,0.751,78.223,0.0,0.0,0.0,0.0,0.0,2743.0,991.0,0.0,0.0,1388.0,1288.0,1461934309.626
23.750,1.500,74.750,0.0,0.0,0.0,0.0,0.0,2234.0,705.0,0.0,0.0,2103.0,1687.0,1461934310.626
4.005,0.751,95.244,0.0,0.0,0.0,0.0,0.0,1341.0,1045.0,0.0,0.0,772.0,1296.0,1461934311.626
0.0,0.0,99.499,0.501,0.0,0.0,0.0,159744.0,2405.0,573.0,0.0,0.0,494.0,938.0,1461934312.626
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1909.0,459.0,0.0,0.0,438.0,877.0,1461934313.626
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1259.0,345.0,0.0,0.0,433.0,865.0,1461934314.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2315.0,573.0,0.0,0.0,444.0,874.0,1461934315.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1755.0,459.0,0.0,0.0,428.0,852.0,1461934316.626
0.0,0.0,99.124,0.876,0.0,0.0,0.0,258048.0,1259.0,345.0,0.0,0.0,505.0,900.0,1461934317.626
