"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown02",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_300000000_0.35_24_100_teratest_dfa1e621-900c-47fd-9e18-9cc5a12b6b1c.csv",,,,"Date:","09 May 2016 20:32:57 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
20.619,2.198,76.331,0.376,0.000,0.476,521017.075,3557163.711,0.0,0.0,359.606,359.822,967.196,1010.836,1462818777.917
0.0,0.125,99.501,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,358.0,1462818778.918
0.0,0.0,98.872,1.128,0.0,0.0,32768.0,176128.0,0.0,0.0,0.0,0.0,198.0,379.0,1462818779.918
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3476.0,2324.0,0.0,0.0,153.0,318.0,1462818780.918
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,294.0,1462818781.918
0.125,0.0,99.750,0.125,0.0,0.0,32768.0,0.0,380.0,658.0,0.0,0.0,196.0,371.0,1462818782.918
0.0,0.125,99.875,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,163.0,326.0,1462818783.918
0.627,0.0,98.996,0.376,0.0,0.0,16384.0,290816.0,403.0,1307.0,0.0,0.0,237.0,403.0,1462818784.918
0.751,0.0,99.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,377.0,1462818785.918
1.252,0.0,98.748,0.0,0.0,0.0,16384.0,0.0,531.0,1217.0,0.0,0.0,273.0,421.0,1462818786.918
0.625,0.125,99.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,343.0,1462818787.918
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,418.0,658.0,0.0,0.0,190.0,342.0,1462818788.918
0.0,0.0,99.625,0.375,0.0,0.0,0.0,118784.0,290.0,888.0,0.0,0.0,177.0,325.0,1462818789.918
