"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown02",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/4_67108864_1500000000_0.35_6_100.csv",,,,"Date:","11 Apr 2016 06:15:30 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
24.929,2.578,71.611,0.332,0.000,0.550,439858.989,3795150.611,0.0,0.0,191.436,208.324,1092.515,1117.156,1460348130.518
0.125,0.125,99.377,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,324.0,1460348131.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,536.0,1242.0,0.0,0.0,153.0,323.0,1460348132.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,291.0,1460348133.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,230.0,682.0,0.0,0.0,131.0,286.0,1460348134.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,151.0,314.0,1460348135.519
0.0,0.0,99.750,0.250,0.0,0.0,0.0,45056.0,344.0,1242.0,0.0,0.0,151.0,320.0,1460348136.519
2.503,0.125,97.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,359.0,1460348137.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,472.0,1588.0,0.0,0.0,144.0,310.0,1460348138.519
2.645,0.0,97.229,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,228.0,338.0,1460348139.519
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,294.0,1460348140.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,843.0,1583.0,0.0,0.0,138.0,294.0,1460348141.519
0.0,0.0,99.750,0.250,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,135.0,288.0,1460348142.519
2.010,0.0,97.990,0.0,0.0,0.0,0.0,0.0,934.0,682.0,0.0,0.0,204.0,304.0,1460348143.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,613.0,901.0,0.0,0.0,143.0,300.0,1460348144.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,278.0,1460348145.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,870.0,682.0,0.0,0.0,135.0,301.0,1460348146.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,320.0,1460348147.519
1.248,0.0,98.502,0.250,0.0,0.0,0.0,12288.0,600.0,1242.0,0.0,0.0,193.0,331.0,1460348148.519
0.749,0.125,99.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,303.0,1460348149.519
0.0,0.0,98.120,1.880,0.0,0.0,4096.0,147456.0,0.0,0.0,0.0,0.0,193.0,310.0,1460348150.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,587.0,1583.0,0.0,0.0,131.0,287.0,1460348151.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,288.0,1460348152.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,408.0,1242.0,0.0,0.0,127.0,279.0,1460348153.519
0.0,0.0,99.875,0.125,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,125.0,282.0,1460348154.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,230.0,1028.0,0.0,0.0,140.0,308.0,1460348155.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,320.0,1460348156.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,472.0,1242.0,0.0,0.0,134.0,294.0,1460348157.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,276.0,1460348158.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,664.0,1242.0,0.0,0.0,146.0,316.0,1460348159.519
0.0,0.0,99.750,0.250,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,160.0,337.0,1460348160.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,772.0,776.0,0.0,0.0,135.0,284.0,1460348161.519
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,549.0,901.0,0.0,0.0,163.0,316.0,1460348162.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,281.0,1460348163.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,678.0,682.0,0.0,0.0,132.0,296.0,1460348164.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,307.0,1460348165.519
0.0,0.0,99.750,0.250,0.0,0.0,0.0,77824.0,472.0,1716.0,0.0,0.0,135.0,290.0,1460348166.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,343.0,1460348167.519
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,756523.0,394448.0,0.0,0.0,477.0,572.0,1460348168.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,270.0,1460348169.519
0.0,0.125,99.875,0.0,0.0,0.0,0.0,872448.0,230.0,682.0,0.0,0.0,190.0,275.0,1460348170.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,292.0,1460348171.519
0.0,0.0,99.875,0.125,0.0,0.0,0.0,61440.0,344.0,1242.0,0.0,0.0,147.0,322.0,1460348172.519
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,281.0,1460348173.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,536.0,1242.0,0.0,0.0,131.0,277.0,1460348174.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,296.0,1460348175.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,358.0,682.0,0.0,0.0,137.0,297.0,1460348176.519
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,294.0,1460348177.519
0.0,0.0,99.625,0.375,0.0,0.0,0.0,12288.0,600.0,1242.0,0.0,0.0,134.0,286.0,1460348178.519
1.252,0.0,98.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,350.0,1460348179.519
12.899,1.405,83.780,1.788,0.0,0.128,270336.0,0.0,27675.0,102861.0,143360.0,0.0,1085.0,1059.0,1460348180.518
14.322,3.169,81.622,0.760,0.0,0.127,184320.0,0.0,3687.0,2726.0,28672.0,0.0,1311.0,1360.0,1460348181.520
14.748,2.717,81.630,0.647,0.0,0.259,94208.0,0.0,2934.0,1740.0,110592.0,0.0,1148.0,1130.0,1460348182.519
12.723,1.272,85.751,0.254,0.0,0.0,49152.0,184320.0,435.0,1347.0,57344.0,0.0,805.0,742.0,1460348183.519
17.471,4.563,76.793,0.913,0.0,0.261,53248.0,4096.0,945.0,1425.0,28672.0,0.0,1237.0,1133.0,1460348184.520
14.323,2.581,82.452,0.387,0.0,0.258,16384.0,671744.0,1632.0,946.0,16384.0,0.0,1151.0,1057.0,1460348185.520
15.493,1.408,82.330,0.768,0.0,0.0,106496.0,0.0,299.0,1269.0,106496.0,0.0,1208.0,1261.0,1460348186.519
29.615,1.410,68.718,0.128,0.0,0.128,28672.0,0.0,179.0,639.0,28672.0,0.0,1356.0,1222.0,1460348187.520
41.009,10.220,33.118,15.395,0.0,0.259,1286144.0,0.0,115.0,639.0,102400.0,0.0,2723.0,3949.0,1460348188.519
94.452,5.413,0.0,0.0,0.0,0.135,0.0,438272.0,229.0,1199.0,0.0,0.0,2209.0,1536.0,1460348189.519
87.145,4.601,3.789,4.465,0.0,0.0,221184.0,0.0,243.0,639.0,0.0,0.0,2144.0,1606.0,1460348190.520
92.267,7.733,0.0,0.0,0.0,0.0,0.0,0.0,249.0,779.0,0.0,0.0,2171.0,1297.0,1460348191.520
95.106,4.497,0.265,0.0,0.0,0.132,4096.0,0.0,0.0,0.0,0.0,0.0,2084.0,1350.0,1460348192.519
96.903,2.968,0.0,0.0,0.0,0.129,0.0,0.0,542.0,1978.0,0.0,0.0,2240.0,1658.0,1460348193.521
94.422,5.442,0.0,0.0,0.0,0.136,0.0,81920.0,185.0,779.0,0.0,0.0,2163.0,1581.0,1460348194.520
93.490,6.094,0.0,0.0,0.0,0.416,0.0,1064960.0,293.0,1199.0,0.0,0.0,2305.0,1511.0,1460348195.519
96.524,3.476,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,2073.0,1313.0,1460348196.520
95.278,4.583,0.0,0.0,0.0,0.139,4096.0,0.0,192.0,0.0,0.0,0.0,2011.0,1337.0,1460348197.529
94.700,4.881,0.0,0.0,0.0,0.418,0.0,0.0,613.0,1199.0,0.0,0.0,2126.0,1410.0,1460348198.521
95.480,4.379,0.0,0.0,0.0,0.141,0.0,114688.0,307.0,985.0,0.0,0.0,2047.0,1533.0,1460348199.520
96.006,3.852,0.0,0.0,0.0,0.143,16384.0,0.0,243.0,639.0,0.0,0.0,1952.0,1347.0,1460348200.518
96.730,3.134,0.0,0.0,0.0,0.136,4096.0,0.0,293.0,1199.0,0.0,0.0,2088.0,1431.0,1460348201.520
93.149,6.560,0.0,0.0,0.0,0.292,77824.0,0.0,1346.0,1377.0,0.0,0.0,2079.0,1597.0,1460348202.520
90.457,9.274,0.0,0.0,0.0,0.269,0.0,0.0,1085.0,1131.0,0.0,0.0,2173.0,1564.0,1460348203.518
91.440,7.880,0.0,0.0,0.0,0.679,0.0,0.0,1460.0,1937.0,0.0,0.0,2184.0,1515.0,1460348204.520
94.347,5.518,0.0,0.0,0.0,0.135,0.0,24576.0,179.0,639.0,0.0,0.0,2084.0,1362.0,1460348205.523
94.773,5.227,0.0,0.0,0.0,0.0,4096.0,0.0,243.0,639.0,0.0,0.0,2033.0,1136.0,1460348206.522
92.552,7.172,0.0,0.0,0.0,0.276,0.0,0.0,293.0,1199.0,0.0,0.0,2154.0,1549.0,1460348207.519
93.824,5.913,0.0,0.0,0.0,0.263,0.0,0.0,243.0,639.0,0.0,0.0,2388.0,1412.0,1460348208.522
94.613,5.387,0.0,0.0,0.0,0.0,0.0,0.0,243.0,639.0,0.0,0.0,2166.0,1366.0,1460348209.521
96.620,3.239,0.0,0.0,0.0,0.141,0.0,0.0,229.0,1199.0,0.0,0.0,1926.0,1218.0,1460348210.524
95.028,4.696,0.0,0.0,0.0,0.276,0.0,36864.0,179.0,639.0,0.0,0.0,2034.0,1416.0,1460348211.520
94.353,5.372,0.0,0.0,0.0,0.275,0.0,0.0,377.0,639.0,0.0,0.0,1989.0,1341.0,1460348212.520
92.828,6.766,0.0,0.0,0.0,0.406,417792.0,0.0,2165.0,2573.0,0.0,0.0,2117.0,1188.0,1460348213.520
91.235,7.703,0.664,0.0,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,2486.0,2232.0,1460348214.521
92.818,6.768,0.0,0.0,0.0,0.414,0.0,0.0,7168.0,9767.0,0.0,0.0,2179.0,1722.0,1460348215.520
93.928,5.814,0.0,0.0,0.0,0.258,0.0,32768.0,929.0,1640.0,0.0,0.0,2227.0,1433.0,1460348216.527
94.530,5.049,0.0,0.0,0.0,0.421,0.0,0.0,243.0,639.0,0.0,0.0,1896.0,1127.0,1460348217.521
96.143,3.857,0.0,0.0,0.0,0.0,0.0,0.0,243.0,985.0,0.0,0.0,1993.0,1249.0,1460348218.522
95.924,3.940,0.0,0.0,0.0,0.136,0.0,0.0,293.0,1199.0,0.0,0.0,2022.0,1406.0,1460348219.519
95.336,4.527,0.0,0.0,0.0,0.137,0.0,0.0,115.0,639.0,0.0,0.0,2143.0,1524.0,1460348220.520
97.007,2.993,0.0,0.0,0.0,0.0,16384.0,122880.0,115.0,639.0,0.0,0.0,2109.0,1497.0,1460348221.525
96.591,2.983,0.0,0.0,0.0,0.426,65536.0,0.0,229.0,1199.0,0.0,0.0,1855.0,1319.0,1460348222.520
96.006,3.857,0.0,0.0,0.0,0.138,0.0,0.0,179.0,639.0,0.0,0.0,2011.0,1560.0,1460348223.522
95.745,4.122,0.0,0.0,0.0,0.133,0.0,0.0,255.0,919.0,0.0,0.0,2287.0,4419.0,1460348224.519
94.225,5.634,0.0,0.0,0.0,0.141,0.0,212992.0,579.0,1899.0,0.0,0.0,2129.0,3481.0,1460348225.519
96.336,3.664,0.0,0.0,0.0,0.0,0.0,0.0,185.0,779.0,0.0,0.0,2362.0,4212.0,1460348226.520
98.155,1.713,0.0,0.0,0.0,0.132,0.0,139264.0,179.0,639.0,0.0,0.0,2087.0,1464.0,1460348227.519
98.018,1.849,0.0,0.0,0.0,0.132,0.0,0.0,293.0,1545.0,0.0,0.0,2227.0,1729.0,1460348228.520
97.622,2.098,0.140,0.0,0.0,0.140,0.0,0.0,307.0,639.0,0.0,0.0,2027.0,1320.0,1460348229.526
96.390,3.610,0.0,0.0,0.0,0.0,0.0,1376256.0,371.0,639.0,0.0,0.0,2143.0,1063.0,1460348230.525
95.174,4.692,0.0,0.0,0.0,0.134,0.0,0.0,485.0,1199.0,0.0,0.0,2090.0,1142.0,1460348231.521
94.213,5.653,0.135,0.0,0.0,0.0,24576.0,81920.0,371.0,639.0,0.0,0.0,2108.0,1430.0,1460348232.520
93.715,6.006,0.140,0.0,0.0,0.140,16384.0,0.0,2841.0,1805.0,0.0,0.0,2212.0,2280.0,1460348233.524
89.716,9.743,0.135,0.0,0.0,0.406,53248.0,0.0,7749.0,4153.0,0.0,0.0,2345.0,2109.0,1460348234.521
79.865,19.730,0.0,0.0,0.0,0.405,45056.0,0.0,6284.0,4255.0,0.0,0.0,2356.0,1913.0,1460348235.520
76.613,22.177,0.269,0.0,0.0,0.941,19877888.0,0.0,131913.0,11370.0,0.0,0.0,2744.0,2808.0,1460348236.519
97.665,1.816,0.130,0.0,0.0,0.389,22388736.0,65536.0,89887.0,8881.0,0.0,0.0,3033.0,2858.0,1460348237.523
97.158,2.165,0.0,0.0,0.0,0.677,8224768.0,0.0,490.0,1670.0,0.0,0.0,2218.0,2940.0,1460348238.519
94.682,4.540,0.0,0.0,0.0,0.778,14290944.0,0.0,774.0,2094.0,0.0,0.0,2552.0,6547.0,1460348239.519
