"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown02",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_900000000_0.35_6_150_teratest_9e4b4b66-e9bd-4c6b-840b-1487e4283a84.csv",,,,"Date:","03 May 2016 20:26:44 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
21.278,2.246,75.635,0.357,0.000,0.484,504649.814,3520204.925,0.0,0.0,311.739,314.682,980.260,1020.796,1462300004.816
0.0,0.0,99.625,0.375,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,152.0,323.0,1462300005.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6351.0,4971.0,0.0,0.0,130.0,280.0,1462300006.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,289.0,1462300007.817
0.0,0.0,99.499,0.501,0.0,0.0,0.0,126976.0,726.0,1240.0,0.0,0.0,162.0,315.0,1462300008.817
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,288.0,1462300009.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,289.0,1462300010.817
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,776.0,1926.0,0.0,0.0,139.0,301.0,1462300011.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,289.0,1462300012.817
0.0,0.0,99.375,0.625,0.0,0.0,0.0,53248.0,292.0,680.0,0.0,0.0,157.0,317.0,1462300013.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,277.0,1462300014.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,726.0,1304.0,0.0,0.0,136.0,294.0,1462300015.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,315.0,1462300016.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,662.0,1368.0,0.0,0.0,134.0,287.0,1462300017.817
0.0,0.125,99.625,0.250,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,138.0,297.0,1462300018.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,680.0,0.0,0.0,140.0,304.0,1462300019.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,296.0,1462300020.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,726.0,1240.0,0.0,0.0,133.0,288.0,1462300021.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,290.0,1462300022.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,470.0,1240.0,0.0,0.0,130.0,285.0,1462300023.817
0.0,0.0,99.750,0.250,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,147.0,315.0,1462300024.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,307.0,1462300025.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,776.0,1580.0,0.0,0.0,132.0,278.0,1462300026.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,276.0,1462300027.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,102400.0,548.0,680.0,0.0,0.0,199.0,315.0,1462300028.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,305.0,1462300029.817
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,982.0,1650.0,0.0,0.0,145.0,294.0,1462300030.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,297.0,1462300031.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,692.0,1334.0,0.0,0.0,138.0,296.0,1462300032.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,283.0,1462300033.817
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,420.0,680.0,0.0,0.0,136.0,284.0,1462300034.817
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,301.0,1462300035.817
2.130,0.0,97.494,0.376,0.0,0.0,0.0,12288.0,726.0,1240.0,0.0,0.0,204.0,329.0,1462300036.817
