"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_800000000_0.35_24_100_teratest_f2b1fe71-4190-4e1b-8824-a6d3575d8e29.csv",,,,"Date:","04 May 2016 07:08:31 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.538,1.191,80.311,1.855,0.000,0.105,1916281.497,5739010.368,0.0,0.0,2206.504,2109.444,1559.601,1607.151,1462338511.521
0.0,0.0,99.875,0.125,0.0,0.0,0.0,0.0,1718.0,1156.0,0.0,0.0,136.0,284.0,1462338512.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,133.0,276.0,1462338513.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,242.0,1462338514.522
0.125,0.0,99.374,0.501,0.0,0.0,0.0,352256.0,342.0,1368.0,0.0,0.0,229.0,298.0,1462338515.522
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,278.0,1462338516.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,406.0,1304.0,0.0,0.0,127.0,260.0,1462338517.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,249.0,1462338518.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,612.0,1090.0,0.0,0.0,145.0,278.0,1462338519.522
0.0,0.0,99.750,0.250,0.0,0.0,0.0,36864.0,0.0,0.0,0.0,0.0,125.0,261.0,1462338520.522
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,790.0,1240.0,0.0,0.0,140.0,259.0,1462338521.522
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,130.0,264.0,1462338522.522
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,264.0,1462338523.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,918.0,1240.0,0.0,0.0,121.0,252.0,1462338524.522
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,137.0,266.0,1462338525.522
0.0,0.0,99.750,0.250,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,133.0,265.0,1462338526.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,854.0,1240.0,0.0,0.0,129.0,266.0,1462338527.522
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,303.0,1462338528.522
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,406.0,1240.0,0.0,0.0,152.0,281.0,1462338529.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,120.0,267.0,1462338530.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,289.0,1462338531.522
0.0,0.0,99.750,0.250,0.0,0.0,0.0,20480.0,470.0,1586.0,0.0,0.0,133.0,282.0,1462338532.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,257.0,1462338533.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,680.0,0.0,0.0,129.0,275.0,1462338534.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,144.0,268.0,1462338535.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,342.0,1240.0,0.0,0.0,122.0,255.0,1462338536.522
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,272.0,434.0,0.0,0.0,127.0,260.0,1462338537.522
0.0,0.0,99.750,0.250,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,125.0,269.0,1462338538.521
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,406.0,1240.0,0.0,0.0,124.0,272.0,1462338539.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,132.0,272.0,1462338540.522
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,342.0,1240.0,0.0,0.0,118.0,246.0,1462338541.522
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,277.0,1462338542.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,680.0,0.0,0.0,138.0,295.0,1462338543.522
0.0,0.0,99.875,0.125,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,157.0,290.0,1462338544.522
