"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_3000000000_0.35_6_100_teratest_c24f3c6d-190e-405d-b442-a599c3c8558e.csv",,,,"Date:","01 May 2016 16:50:59 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.687,1.188,80.319,1.702,0.000,0.104,1815340.717,5558703.022,0.0,0.0,1945.023,1834.801,1543.998,1594.123,1462114259.440
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,6493.0,4259.0,0.0,0.0,171.0,354.0,1462114260.441
0.0,0.0,99.875,0.125,0.0,0.0,0.0,61440.0,0.0,0.0,0.0,0.0,144.0,283.0,1462114261.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,534.0,1240.0,0.0,0.0,132.0,264.0,1462114262.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,142.0,291.0,1462114263.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,137.0,275.0,1462114264.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,342.0,1586.0,0.0,0.0,129.0,267.0,1462114265.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,271.0,1462114266.441
0.0,0.0,99.750,0.250,0.0,0.0,0.0,36864.0,534.0,1240.0,0.0,0.0,148.0,292.0,1462114267.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,261.0,1462114268.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,65536.0,548.0,680.0,0.0,0.0,168.0,283.0,1462114269.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,261.0,1462114270.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,726.0,1240.0,0.0,0.0,137.0,278.0,1462114271.441
0.125,0.0,99.625,0.250,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,160.0,316.0,1462114272.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,534.0,1586.0,0.0,0.0,130.0,265.0,1462114273.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,277.0,1462114274.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,680.0,0.0,0.0,145.0,292.0,1462114275.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,256.0,1462114276.441
0.0,0.0,99.875,0.125,0.0,0.0,0.0,24576.0,470.0,1240.0,0.0,0.0,142.0,293.0,1462114277.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,287.0,1462114278.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,598.0,1240.0,0.0,0.0,150.0,307.0,1462114279.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,267.0,1462114280.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,740.0,680.0,0.0,0.0,142.0,287.0,1462114281.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,267.0,1462114282.441
0.0,0.125,99.625,0.250,0.0,0.0,0.0,16384.0,790.0,1240.0,0.0,0.0,155.0,311.0,1462114283.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,286.0,1462114284.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,662.0,1586.0,0.0,0.0,131.0,279.0,1462114285.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,264.0,1462114286.441
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,680.0,0.0,0.0,141.0,294.0,1462114287.441
0.0,0.0,99.875,0.125,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,144.0,281.0,1462114288.441
