"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_300000000_0.35_6_100_teratest_4a19a731-857d-4b73-83c4-6b9df97f5bae.csv",,,,"Date:","09 May 2016 18:01:49 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.992,1.159,80.907,1.839,0.000,0.103,1884400.340,5670696.165,0.0,0.0,2240.330,2091.098,1526.048,1574.305,1462809709.731
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,6054.0,5276.0,0.0,0.0,177.0,341.0,1462809710.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,329.0,0.0,0.0,175.0,313.0,1462809711.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,329.0,0.0,0.0,145.0,281.0,1462809712.732
0.125,0.0,99.377,0.499,0.0,0.0,0.0,86016.0,0.0,0.0,0.0,0.0,170.0,319.0,1462809713.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1217.0,0.0,0.0,154.0,297.0,1462809714.732
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,290.0,1462809715.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1217.0,0.0,0.0,156.0,300.0,1462809716.732
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,288.0,1462809717.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,1503232.0,226.0,658.0,0.0,0.0,167.0,295.0,1462809718.732
0.125,0.0,99.625,0.250,0.0,0.0,0.0,90112.0,0.0,0.0,0.0,0.0,190.0,335.0,1462809719.732
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1217.0,0.0,0.0,155.0,289.0,1462809720.732
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,309.0,1462809721.732
