"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/4_67108864_2500000000_0.35_24_150_teratest_76b55fff-af70-4473-914a-89342f36593a.csv",,,,"Date:","29 Apr 2016 15:10:16 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.860,1.195,80.170,1.671,0.000,0.104,1771295.205,5538168.623,0.0,0.0,1923.475,1781.284,1549.372,1600.847,1461935416.572
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,5944.0,4544.0,0.0,0.0,149.0,310.0,1461935417.573
0.0,0.125,99.625,0.250,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,149.0,296.0,1461935418.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,230.0,682.0,0.0,0.0,151.0,296.0,1461935419.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,421.0,1311.0,0.0,0.0,133.0,274.0,1461935420.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,115.0,341.0,0.0,0.0,134.0,275.0,1461935421.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,297.0,1461935422.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,408.0,1242.0,0.0,0.0,133.0,264.0,1461935423.573
0.0,0.125,99.625,0.250,0.0,0.0,0.0,20480.0,179.0,341.0,0.0,0.0,146.0,286.0,1461935424.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,371.0,341.0,0.0,0.0,139.0,266.0,1461935425.573
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,282.0,1461935426.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1048.0,1242.0,0.0,0.0,138.0,272.0,1461935427.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,435.0,341.0,0.0,0.0,148.0,286.0,1461935428.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,613.0,901.0,0.0,0.0,132.0,265.0,1461935429.573
0.0,0.0,99.750,0.250,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,142.0,290.0,1461935430.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,678.0,682.0,0.0,0.0,143.0,285.0,1461935431.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,229.0,901.0,0.0,0.0,136.0,276.0,1461935432.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,307.0,687.0,0.0,0.0,129.0,259.0,1461935433.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,341.0,0.0,0.0,152.0,301.0,1461935434.573
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,601.0,901.0,0.0,0.0,134.0,269.0,1461935435.573
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,140.0,286.0,1461935436.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,384.0,682.0,0.0,0.0,142.0,283.0,1461935437.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,279.0,1461935438.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,562.0,1242.0,0.0,0.0,126.0,259.0,1461935439.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,115.0,341.0,0.0,0.0,142.0,281.0,1461935440.573
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,575.0,901.0,0.0,0.0,136.0,274.0,1461935441.573
0.0,0.0,99.750,0.250,0.0,0.0,0.0,12288.0,269.0,341.0,0.0,0.0,147.0,290.0,1461935442.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,77824.0,243.0,341.0,0.0,0.0,181.0,292.0,1461935443.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,293.0,901.0,0.0,0.0,136.0,273.0,1461935444.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,431.0,0.0,0.0,129.0,263.0,1461935445.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,341.0,0.0,0.0,152.0,303.0,1461935446.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,271.0,1461935447.573
0.0,0.0,99.875,0.125,0.0,0.0,0.0,45056.0,0.0,0.0,0.0,0.0,152.0,289.0,1461935448.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,779.0,1929.0,0.0,0.0,134.0,270.0,1461935449.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,276.0,1461935450.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,536.0,1242.0,0.0,0.0,139.0,276.0,1461935451.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,371.0,341.0,0.0,0.0,140.0,279.0,1461935452.573
0.125,0.0,99.625,0.250,0.0,0.0,0.0,32768.0,485.0,901.0,0.0,0.0,139.0,268.0,1461935453.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,279.0,1461935454.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,678.0,682.0,0.0,0.0,141.0,276.0,1461935455.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,421.0,901.0,0.0,0.0,130.0,268.0,1461935456.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,243.0,341.0,0.0,0.0,130.0,261.0,1461935457.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,341.0,0.0,0.0,146.0,295.0,1461935458.573
0.0,0.0,99.749,0.251,0.0,0.0,0.0,12288.0,357.0,901.0,0.0,0.0,145.0,295.0,1461935459.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,266.0,1461935460.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,230.0,1028.0,0.0,0.0,139.0,280.0,1461935461.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,273.0,1461935462.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,408.0,1242.0,0.0,0.0,124.0,256.0,1461935463.573
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,179.0,341.0,0.0,0.0,139.0,288.0,1461935464.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,229.0,901.0,0.0,0.0,123.0,254.0,1461935465.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,285.0,1461935466.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,358.0,682.0,0.0,0.0,142.0,286.0,1461935467.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,229.0,901.0,0.0,0.0,125.0,264.0,1461935468.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,115.0,341.0,0.0,0.0,124.0,253.0,1461935469.573
0.0,0.0,99.875,0.125,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,143.0,297.0,1461935470.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,472.0,1242.0,0.0,0.0,134.0,274.0,1461935471.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,341.0,0.0,0.0,125.0,268.0,1461935472.573
0.125,0.0,99.875,0.0,0.0,0.0,0.0,24576.0,179.0,341.0,0.0,0.0,151.0,276.0,1461935473.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,276.0,1461935474.573
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,664.0,1588.0,0.0,0.0,130.0,259.0,1461935475.573
