"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown03",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/4_133120000_400000000_0.35_48.csv",,,,"Date:","27 Mar 2016 19:45:23 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
21.289,1.390,75.832,1.384,0.000,0.106,1786896.403,5532858.975,0.0,0.0,1269.623,1213.062,1656.650,1695.078,1459100723.546
0.250,0.0,99.501,0.250,0.0,0.0,0.0,0.0,2156.0,2128.0,0.0,0.0,189.0,345.0,1459100724.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,371.0,341.0,0.0,0.0,135.0,265.0,1459100725.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,260.0,1459100726.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,920.0,1242.0,0.0,0.0,142.0,279.0,1459100727.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,134.0,263.0,1459100728.547
0.0,0.0,99.875,0.125,0.0,0.0,0.0,32768.0,486.0,682.0,0.0,0.0,132.0,266.0,1459100729.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,283.0,1459100730.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,472.0,1588.0,0.0,0.0,138.0,280.0,1459100731.547
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,279.0,1459100732.547
0.250,0.125,99.501,0.125,0.0,0.0,4096.0,28672.0,0.0,0.0,0.0,0.0,197.0,338.0,1459100733.547
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,459.0,1583.0,0.0,0.0,171.0,298.0,1459100734.547
0.0,0.0,99.875,0.125,0.0,0.0,0.0,57344.0,115.0,341.0,0.0,0.0,143.0,290.0,1459100735.547
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,302.0,1459100736.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,472.0,1242.0,0.0,0.0,136.0,271.0,1459100737.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,140.0,271.0,1459100738.547
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,344.0,1242.0,0.0,0.0,161.0,301.0,1459100739.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,257.0,1459100740.547
0.0,0.0,99.875,0.125,0.0,0.0,0.0,16384.0,922.0,682.0,0.0,0.0,140.0,276.0,1459100741.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,291.0,1459100742.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,984.0,1242.0,0.0,0.0,142.0,273.0,1459100743.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,263.0,1459100744.547
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,728.0,1242.0,0.0,0.0,144.0,281.0,1459100745.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,269.0,341.0,0.0,0.0,137.0,276.0,1459100746.547
0.0,0.0,99.750,0.250,0.0,0.0,0.0,12288.0,179.0,431.0,0.0,0.0,146.0,287.0,1459100747.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,135168.0,0.0,0.0,0.0,0.0,197.0,289.0,1459100748.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,588.0,1242.0,0.0,0.0,132.0,265.0,1459100749.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,271.0,1459100750.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,1242.0,0.0,0.0,154.0,310.0,1459100751.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,269.0,1459100752.547
0.0,0.0,99.875,0.125,0.0,0.0,0.0,28672.0,422.0,1028.0,0.0,0.0,138.0,269.0,1459100753.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,293.0,901.0,0.0,0.0,153.0,297.0,1459100754.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,179.0,341.0,0.0,0.0,134.0,270.0,1459100755.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,256.0,1459100756.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,536.0,1306.0,0.0,0.0,163.0,286.0,1459100757.547
0.125,0.0,99.501,0.375,0.0,0.0,0.0,77824.0,0.0,0.0,0.0,0.0,295.0,424.0,1459100758.547
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,467969.0,89849.0,0.0,0.0,329.0,451.0,1459100759.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,421.0,901.0,0.0,0.0,141.0,274.0,1459100760.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,563.0,751.0,0.0,0.0,136.0,265.0,1459100761.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,267.0,1459100762.547
0.0,0.0,99.375,0.625,0.0,0.0,0.0,643072.0,920.0,1242.0,0.0,0.0,208.0,309.0,1459100763.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,253.0,1459100764.547
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,358.0,682.0,0.0,0.0,130.0,262.0,1459100765.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,229.0,901.0,0.0,0.0,139.0,284.0,1459100766.547
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,243.0,341.0,0.0,0.0,132.0,268.0,1459100767.547
0.0,0.0,99.875,0.125,0.0,0.0,0.0,57344.0,243.0,341.0,0.0,0.0,141.0,270.0,1459100768.547
0.500,0.250,96.125,3.125,0.0,0.0,155648.0,0.0,0.0,0.0,147456.0,0.0,550.0,794.0,1459100769.547
8.354,2.532,74.177,14.810,0.0,0.127,1560576.0,0.0,34165.0,12894.0,942080.0,0.0,3643.0,4836.0,1459100770.547
76.952,6.171,10.957,5.919,0.0,0.0,1122304.0,0.0,243.0,639.0,110592.0,0.0,3866.0,4397.0,1459100771.547
95.875,4.125,0.0,0.0,0.0,0.0,0.0,0.0,357.0,1199.0,0.0,0.0,2504.0,2702.0,1459100772.547
96.625,3.375,0.0,0.0,0.0,0.0,16384.0,1208320.0,243.0,639.0,0.0,0.0,2462.0,1798.0,1459100773.547
93.875,6.0,0.0,0.0,0.0,0.125,77824.0,524288.0,3291.0,2607.0,0.0,0.0,2711.0,2163.0,1459100774.547
89.673,4.660,5.668,0.0,0.0,0.0,434176.0,0.0,0.0,0.0,0.0,0.0,3274.0,3029.0,1459100775.547
96.875,3.125,0.0,0.0,0.0,0.0,0.0,0.0,9358.0,12142.0,0.0,0.0,2910.0,3002.0,1459100776.547
98.375,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,5252.0,1459100777.547
96.500,3.500,0.0,0.0,0.0,0.0,0.0,0.0,920.0,1838.0,0.0,0.0,2544.0,1917.0,1459100778.547
81.281,17.714,0.879,0.126,0.0,0.0,135168.0,122880.0,20923.0,9591.0,0.0,0.0,3198.0,4004.0,1459100779.547
97.875,1.625,0.375,0.0,0.0,0.125,5943296.0,0.0,59301.0,4549.0,0.0,0.0,2849.0,4905.0,1459100780.547
90.864,7.885,0.0,0.0,0.0,1.252,35831808.0,0.0,0.0,0.0,0.0,0.0,7943.0,22087.0,1459100781.547
92.250,6.875,0.0,0.0,0.0,0.875,35651584.0,0.0,2104.0,6064.0,0.0,0.0,6431.0,9862.0,1459100782.547
96.380,3.246,0.0,0.0,0.0,0.375,11911168.0,1695744.0,0.0,0.0,0.0,0.0,3596.0,3577.0,1459100783.547
98.623,1.377,0.0,0.0,0.0,0.0,0.0,131072.0,408.0,1838.0,0.0,0.0,2283.0,1210.0,1459100784.547
83.750,16.250,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,6917.0,0.0,0.0,2463.0,2221.0,1459100785.547
