"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_800000000_0.35_24_100_teratest_e5fce261-e8ac-4448-b5b6-ec8a5aec45ee.csv",,,,"Date:","03 May 2016 21:47:33 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.974,1.154,80.745,2.027,0.000,0.101,1826210.010,5618176.108,0.0,0.0,1862.159,1769.618,1519.424,1573.577,1462304853.737
0.125,0.250,73.250,26.375,0.0,0.0,1970176.0,10485760.0,676.0,1310.0,0.0,0.0,1045.0,1805.0,1462304854.738
0.0,0.125,77.820,22.055,0.0,0.0,1966080.0,37228544.0,268.0,340.0,0.0,0.0,1164.0,1849.0,1462304855.738
0.0,0.375,77.222,22.403,0.0,0.0,1617920.0,36175872.0,178.0,340.0,0.0,0.0,1089.0,1770.0,1462304856.738
0.0,0.126,73.744,26.131,0.0,0.0,4005888.0,27873280.0,382.0,990.0,0.0,0.0,2147.0,3503.0,1462304857.738
0.0,0.750,76.250,22.875,0.0,0.125,4427776.0,43307008.0,178.0,404.0,0.0,0.0,2324.0,3899.0,1462304858.738
0.125,0.0,77.847,22.028,0.0,0.0,1683456.0,21495808.0,204.0,340.0,0.0,0.0,975.0,1624.0,1462304859.738
0.0,0.251,80.952,18.797,0.0,0.0,1806336.0,23068672.0,292.0,990.0,0.0,0.0,1073.0,1777.0,1462304860.738
0.0,0.250,88.486,11.264,0.0,0.0,1630208.0,23068672.0,114.0,340.0,0.0,0.0,1002.0,1668.0,1462304861.738
0.0,0.0,87.218,12.782,0.0,0.0,450560.0,35172352.0,242.0,340.0,0.0,0.0,499.0,734.0,1462304862.738
0.0,0.0,88.611,11.389,0.0,0.0,1466368.0,16125952.0,228.0,900.0,0.0,0.0,911.0,1550.0,1462304863.738
0.0,0.0,89.348,10.652,0.0,0.0,1011712.0,0.0,268.0,340.0,0.0,0.0,732.0,1268.0,1462304864.738
0.0,0.499,84.270,15.231,0.0,0.0,811008.0,28753920.0,114.0,340.0,0.0,0.0,702.0,1045.0,1462304865.738
0.0,0.251,75.784,23.965,0.0,0.0,352256.0,44564480.0,574.0,978.0,0.0,0.0,528.0,725.0,1462304866.738
0.125,0.125,75.780,23.845,0.0,0.125,737280.0,22020096.0,178.0,686.0,0.0,0.0,589.0,970.0,1462304867.738
0.0,0.251,79.825,19.925,0.0,0.0,1957888.0,50925568.0,114.0,340.0,0.0,0.0,1244.0,1936.0,1462304868.738
0.0,0.376,80.702,18.922,0.0,0.0,2228224.0,57143296.0,228.0,900.0,0.0,0.0,1393.0,2156.0,1462304869.738
0.0,0.125,76.817,23.058,0.0,0.0,2023424.0,23068672.0,178.0,340.0,0.0,0.0,1161.0,1969.0,1462304870.738
0.125,0.125,78.473,21.277,0.0,0.0,1466368.0,31457280.0,0.0,0.0,0.0,0.0,946.0,1511.0,1462304871.738
0.0,0.252,76.855,22.893,0.0,0.0,3997696.0,19398656.0,406.0,1240.0,0.0,0.0,2045.0,3511.0,1462304872.738
0.125,0.125,77.972,21.777,0.0,0.0,3272704.0,23203840.0,178.0,340.0,0.0,0.0,1721.0,2951.0,1462304873.738
