"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_800000000_0.35_24_150_teratest_eefd5b8c-df14-44cf-9355-291f75e5925a.csv",,,,"Date:","03 May 2016 22:38:20 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.976,1.155,80.737,2.032,0.000,0.101,1829562.497,5627976.804,0.0,0.0,1865.026,1785.284,1520.818,1575.005,1462307900.866
0.0,0.0,99.750,0.250,0.0,0.0,0.0,0.0,429.0,900.0,0.0,0.0,138.0,285.0,1462307901.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,125.0,260.0,1462307902.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,170.0,320.0,1462307903.867
0.0,0.0,99.750,0.250,0.0,0.0,4096.0,118784.0,356.0,900.0,0.0,0.0,149.0,298.0,1462307904.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,144.0,299.0,1462307905.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,141.0,282.0,1462307906.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,130.0,269.0,1462307907.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,145.0,305.0,1462307908.867
0.0,0.0,99.750,0.250,0.0,0.0,0.0,28672.0,178.0,340.0,0.0,0.0,141.0,297.0,1462307909.866
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,129.0,274.0,1462307910.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,132.0,272.0,1462307911.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,137.0,275.0,1462307912.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,134.0,279.0,1462307913.867
0.125,0.125,99.501,0.250,0.0,0.0,0.0,241664.0,178.0,340.0,0.0,0.0,219.0,270.0,1462307914.867
0.125,0.0,99.625,0.250,0.0,0.0,0.0,40960.0,114.0,340.0,0.0,0.0,142.0,288.0,1462307915.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,484.0,900.0,0.0,0.0,141.0,275.0,1462307916.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,562.0,340.0,0.0,0.0,127.0,253.0,1462307917.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,498.0,340.0,0.0,0.0,153.0,297.0,1462307918.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,49152.0,548.0,900.0,0.0,0.0,163.0,282.0,1462307919.867
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,306.0,340.0,0.0,0.0,154.0,307.0,1462307920.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,434.0,340.0,0.0,0.0,138.0,279.0,1462307921.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,484.0,900.0,0.0,0.0,127.0,259.0,1462307922.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,286.0,1462307923.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,548.0,680.0,0.0,0.0,144.0,292.0,1462307924.867
0.0,0.0,99.625,0.375,0.0,0.0,0.0,20480.0,228.0,900.0,0.0,0.0,136.0,282.0,1462307925.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,130.0,278.0,1462307926.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,137.0,281.0,1462307927.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,140.0,281.0,1462307928.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,128.0,259.0,1462307929.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,135.0,281.0,1462307930.867
0.0,0.0,99.500,0.500,0.0,0.0,0.0,12288.0,228.0,900.0,0.0,0.0,144.0,301.0,1462307931.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,151.0,292.0,1462307932.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,129.0,272.0,1462307933.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,136.0,281.0,1462307934.867
0.125,0.0,98.748,1.001,0.0,0.125,7950336.0,0.0,114.0,340.0,0.0,0.0,1033.0,510.0,1462307935.867
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,23603.0,4642912.0,0.0,0.0,275.0,365.0,1462307936.867
0.0,0.0,99.875,0.125,0.0,0.0,0.0,57344.0,846.0,2030.0,0.0,0.0,228.0,342.0,1462307937.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,95822.0,96331.0,0.0,0.0,130.0,263.0,1462307938.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,159744.0,0.0,0.0,0.0,0.0,171.0,276.0,1462307939.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,552.0,1450.0,0.0,0.0,257.0,379.0,1462307940.867
0.250,0.125,92.125,7.500,0.0,0.0,7995392.0,0.0,389025.0,4848.0,0.0,0.0,428.0,720.0,1462307941.867
0.125,0.250,96.746,2.879,0.0,0.0,3710976.0,0.0,178.0,340.0,0.0,0.0,403.0,698.0,1462307942.867
0.125,0.0,99.376,0.499,0.0,0.0,0.0,110592.0,624.0,1040.0,0.0,0.0,146.0,271.0,1462307943.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,512000.0,440.0,410.0,0.0,0.0,204.0,283.0,1462307944.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,136.0,270.0,1462307945.867
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,804.0,900.0,0.0,0.0,144.0,279.0,1462307946.867
1.631,0.376,94.856,3.137,0.0,0.0,454656.0,0.0,562.0,340.0,454656.0,0.0,1024.0,1364.0,1462307947.867
7.875,2.250,79.875,10.0,0.0,0.0,1445888.0,0.0,32582.0,10662.0,1417216.0,0.0,2934.0,3938.0,1462307948.867
53.275,6.801,26.322,13.476,0.0,0.126,1490944.0,1454080.0,2583.0,2299.0,348160.0,0.0,3292.0,4153.0,1462307949.867
94.869,4.756,0.250,0.125,0.0,0.0,167936.0,0.0,306.0,638.0,131072.0,0.0,3314.0,2555.0,1462307950.867
