"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_300000000_0.35_6_150_teratest_590fdfff-d47a-4f25-ad01-897548996081.csv",,,,"Date:","09 May 2016 18:22:46 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.457,1.128,81.236,2.079,0.000,0.099,1838346.703,5639192.156,0.0,0.0,2027.031,1873.575,1498.231,1551.977,1462810966.436
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,5828.0,3972.0,0.0,0.0,172.0,328.0,1462810967.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,329.0,0.0,0.0,165.0,308.0,1462810968.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,154.0,283.0,1462810969.437
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,369.0,329.0,0.0,0.0,158.0,287.0,1462810970.437
0.0,0.0,99.750,0.250,0.0,0.0,0.0,61440.0,433.0,329.0,0.0,0.0,165.0,308.0,1462810971.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0,888.0,0.0,0.0,157.0,298.0,1462810972.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,147.0,275.0,1462810973.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,393.0,0.0,0.0,161.0,300.0,1462810974.437
0.0,0.0,97.875,2.125,0.0,0.0,176128.0,2162688.0,226.0,888.0,0.0,0.0,405.0,410.0,1462810975.437
0.125,0.125,99.750,0.0,0.0,0.0,36864.0,0.0,177.0,329.0,0.0,0.0,222.0,389.0,1462810976.437
0.0,0.0,99.248,0.752,0.0,0.0,0.0,225280.0,305.0,329.0,0.0,0.0,169.0,305.0,1462810977.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,888.0,0.0,0.0,162.0,292.0,1462810978.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,178.0,316.0,1462810979.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,28672.0,177.0,675.0,0.0,0.0,182.0,321.0,1462810980.437
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,226.0,888.0,0.0,0.0,169.0,303.0,1462810981.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,329.0,0.0,0.0,150.0,285.0,1462810982.437
0.0,0.0,99.625,0.375,0.0,0.0,0.0,81920.0,177.0,329.0,0.0,0.0,169.0,306.0,1462810983.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,888.0,0.0,0.0,159.0,296.0,1462810984.437
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,305.0,393.0,0.0,0.0,157.0,293.0,1462810985.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,393.0,0.0,0.0,164.0,297.0,1462810986.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,952.0,0.0,0.0,151.0,286.0,1462810987.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,155.0,289.0,1462810988.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,177.0,329.0,0.0,0.0,163.0,306.0,1462810989.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,156.0,292.0,1462810990.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,152.0,279.0,1462810991.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,369.0,329.0,0.0,0.0,169.0,313.0,1462810992.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,482.0,1298.0,0.0,0.0,149.0,282.0,1462810993.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,148.0,274.0,1462810994.437
0.0,0.0,99.625,0.375,0.0,0.0,0.0,32768.0,241.0,329.0,0.0,0.0,175.0,330.0,1462810995.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,289.0,1462810996.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,403.0,1217.0,0.0,0.0,151.0,285.0,1462810997.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,160.0,294.0,1462810998.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,153.0,285.0,1462810999.437
0.0,0.0,99.624,0.376,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,242.0,383.0,1462811000.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2122.0,2645.0,0.0,0.0,355.0,446.0,1462811001.437
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,152461.0,113553.0,0.0,0.0,152.0,284.0,1462811002.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,369.0,329.0,0.0,0.0,161.0,289.0,1462811003.437
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,189.0,333.0,1462811004.437
0.0,0.0,98.999,1.001,0.0,0.0,0.0,831488.0,213457.0,2922.0,0.0,0.0,335.0,367.0,1462811005.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77457.0,1419.0,0.0,0.0,147.0,283.0,1462811006.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,159.0,303.0,1462811007.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,316.0,888.0,0.0,0.0,153.0,295.0,1462811008.437
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,148.0,289.0,1462811009.437
0.250,0.0,99.625,0.125,0.0,0.0,0.0,65536.0,113.0,329.0,0.0,0.0,338.0,493.0,1462811010.437
75.823,10.506,13.038,0.506,0.0,0.127,4096.0,4096.0,8506.0,4991.0,0.0,0.0,6135.0,8130.0,1462811011.437
96.125,3.875,0.0,0.0,0.0,0.0,0.0,0.0,26191.0,8818.0,0.0,0.0,2374.0,2719.0,1462811012.437
95.750,4.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,1987.0,1462811013.437
94.493,5.507,0.0,0.0,0.0,0.0,0.0,0.0,621.0,1797.0,0.0,0.0,2905.0,2145.0,1462811014.437
94.243,4.881,0.876,0.0,0.0,0.0,0.0,1335296.0,3315.0,2587.0,0.0,0.0,3155.0,2522.0,1462811015.437
97.622,2.378,0.0,0.0,0.0,0.0,0.0,516096.0,0.0,0.0,0.0,0.0,2583.0,2011.0,1462811016.437
98.002,1.998,0.0,0.0,0.0,0.0,0.0,0.0,8887.0,12101.0,0.0,0.0,2666.0,10207.0,1462811017.437
96.625,3.250,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,1949.0,1462811018.437
