"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/1_134217728_480000000_0.5_6_100_teratest_bec06f59-c2b7-48f9-82c7-80894d868cbe.csv",,,,"Date:","08 May 2016 15:32:46 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.519,1.129,81.187,2.066,0.000,0.099,1838236.211,5595411.748,0.0,0.0,2028.860,1869.679,1496.597,1550.847,1462714366.819
0.0,0.125,92.616,7.259,0.0,0.0,0.0,78700544.0,0.0,0.0,0.0,0.0,372.0,315.0,1462714367.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,29405184.0,467.0,1225.0,0.0,0.0,252.0,301.0,1462714368.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,369.0,333.0,0.0,0.0,150.0,286.0,1462714369.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,892.0,0.0,0.0,149.0,280.0,1462714370.820
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,333.0,1462714371.820
0.0,0.0,99.625,0.375,0.0,0.0,0.0,90112.0,610.0,666.0,0.0,0.0,203.0,347.0,1462714372.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,546.0,892.0,0.0,0.0,146.0,280.0,1462714373.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,287.0,1462714374.820
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,738.0,666.0,0.0,0.0,172.0,308.0,1462714375.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,546.0,1238.0,0.0,0.0,167.0,300.0,1462714376.820
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,167.0,306.0,1462714377.820
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,802.0,666.0,0.0,0.0,168.0,303.0,1462714378.820
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,307.0,1462714379.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,531.0,1225.0,0.0,0.0,156.0,303.0,1462714380.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,397.0,0.0,0.0,158.0,301.0,1462714381.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,253952.0,290.0,956.0,0.0,0.0,210.0,280.0,1462714382.820
0.0,0.0,99.750,0.250,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,151.0,291.0,1462714383.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,226.0,730.0,0.0,0.0,164.0,314.0,1462714384.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,226.0,892.0,0.0,0.0,147.0,286.0,1462714385.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,333.0,0.0,0.0,146.0,279.0,1462714386.820
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,296.0,1462714387.820
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,659.0,1635.0,0.0,0.0,154.0,295.0,1462714388.820
0.0,0.0,99.501,0.499,0.0,0.0,0.0,24576.0,305.0,333.0,0.0,0.0,157.0,299.0,1462714389.820
