"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_3000000000_0.35_6_150_teratest_c60696a5-8341-491c-832e-452c05d60879.csv",,,,"Date:","01 May 2016 16:55:43 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.129,1.156,80.698,1.917,0.000,0.100,1763599.183,5520187.033,0.0,0.0,1742.452,1606.852,1513.497,1569.465,1462114543.878
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,5925.0,4265.0,0.0,0.0,181.0,362.0,1462114544.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,142.0,275.0,1462114545.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,8192.0,306.0,340.0,0.0,0.0,159.0,312.0,1462114546.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,272.0,434.0,0.0,0.0,144.0,277.0,1462114547.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,164.0,313.0,1462114548.879
0.0,0.0,99.875,0.125,0.0,0.0,0.0,61440.0,178.0,340.0,0.0,0.0,142.0,284.0,1462114549.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,140.0,275.0,1462114550.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,81920.0,292.0,900.0,0.0,0.0,189.0,294.0,1462114551.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,148.0,288.0,1462114552.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,137.0,274.0,1462114553.879
0.0,0.0,99.750,0.250,0.0,0.0,0.0,16384.0,292.0,900.0,0.0,0.0,156.0,301.0,1462114554.879
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,140.0,267.0,1462114555.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,306.0,340.0,0.0,0.0,166.0,298.0,1462114556.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,149.0,289.0,1462114557.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,141.0,278.0,1462114558.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,135.0,274.0,1462114559.879
0.125,0.0,99.750,0.125,0.0,0.0,0.0,24576.0,228.0,1246.0,0.0,0.0,167.0,329.0,1462114560.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,114.0,340.0,0.0,0.0,143.0,280.0,1462114561.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,524.0,340.0,0.0,0.0,143.0,281.0,1462114562.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,990.0,0.0,0.0,150.0,292.0,1462114563.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,430.0,0.0,0.0,148.0,297.0,1462114564.879
0.125,0.125,99.501,0.249,0.0,0.0,0.0,94208.0,268.0,404.0,0.0,0.0,155.0,295.0,1462114565.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,382.0,964.0,0.0,0.0,154.0,299.0,1462114566.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,750.0,0.0,0.0,141.0,272.0,1462114567.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,158.0,316.0,1462114568.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,149.0,285.0,1462114569.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,138.0,272.0,1462114570.879
0.0,0.0,99.875,0.125,0.0,0.0,0.0,24576.0,242.0,340.0,0.0,0.0,148.0,289.0,1462114571.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,702.0,900.0,0.0,0.0,157.0,297.0,1462114572.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,269.0,1462114573.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,676.0,680.0,0.0,0.0,144.0,286.0,1462114574.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,152.0,292.0,1462114575.879
0.125,0.0,99.750,0.125,0.0,0.0,0.0,32768.0,114.0,340.0,0.0,0.0,169.0,311.0,1462114576.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,133.0,264.0,1462114577.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,148.0,288.0,1462114578.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,150.0,285.0,1462114579.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,434.0,750.0,0.0,0.0,151.0,290.0,1462114580.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,145.0,283.0,1462114581.879
0.0,0.0,99.750,0.250,0.0,0.0,0.0,45056.0,242.0,340.0,0.0,0.0,155.0,299.0,1462114582.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,136.0,270.0,1462114583.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,160.0,308.0,1462114584.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,137.0,272.0,1462114585.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,118784.0,242.0,340.0,0.0,0.0,189.0,275.0,1462114586.879
0.125,0.0,99.501,0.375,0.0,0.0,0.0,24576.0,228.0,900.0,0.0,0.0,151.0,290.0,1462114587.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,149.0,298.0,1462114588.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,138.0,273.0,1462114589.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,147.0,284.0,1462114590.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,242.0,686.0,0.0,0.0,137.0,277.0,1462114591.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,147.0,289.0,1462114592.879
0.0,0.125,99.625,0.250,0.0,0.0,0.0,24576.0,228.0,900.0,0.0,0.0,156.0,303.0,1462114593.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,140.0,282.0,1462114594.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,139.0,280.0,1462114595.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,356.0,900.0,0.0,0.0,156.0,305.0,1462114596.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,140.0,272.0,1462114597.879
0.125,0.0,99.625,0.250,0.0,0.0,0.0,36864.0,242.0,686.0,0.0,0.0,148.0,291.0,1462114598.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,420.0,900.0,0.0,0.0,144.0,283.0,1462114599.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,146.0,293.0,1462114600.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,140.0,278.0,1462114601.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,143.0,281.0,1462114602.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,136.0,272.0,1462114603.879
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,242.0,686.0,0.0,0.0,160.0,308.0,1462114604.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,141.0,281.0,1462114605.879
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,136.0,275.0,1462114606.879
