"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_600000000_0.35_1_100_teratest_bca4a753-c771-4cac-a12d-4e85dd00a056.csv",,,,"Date:","10 May 2016 22:20:22 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.401,1.130,81.267,2.102,0.000,0.100,1861018.742,5716103.048,0.0,0.0,2014.022,1868.981,1503.260,1555.720,1462911622.067
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,190.0,348.0,1462911623.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,393.0,0.0,0.0,158.0,299.0,1462911624.068
0.0,0.0,99.750,0.250,0.0,0.0,0.0,77824.0,241.0,393.0,0.0,0.0,157.0,292.0,1462911625.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0,952.0,0.0,0.0,158.0,293.0,1462911626.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,1900544.0,113.0,329.0,0.0,0.0,161.0,284.0,1462911627.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,329.0,0.0,0.0,155.0,299.0,1462911628.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,1298.0,0.0,0.0,162.0,304.0,1462911629.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,143.0,273.0,1462911630.068
0.0,0.0,99.376,0.624,0.0,0.0,0.0,36864.0,113.0,329.0,0.0,0.0,152.0,290.0,1462911631.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0,888.0,0.0,0.0,199.0,344.0,1462911632.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,154.0,293.0,1462911633.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,148.0,284.0,1462911634.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0,888.0,0.0,0.0,156.0,296.0,1462911635.068
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,156.0,295.0,1462911636.068
0.0,0.0,99.750,0.250,0.0,0.0,0.0,16384.0,113.0,329.0,0.0,0.0,155.0,294.0,1462911637.068
