"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/3_1048576_400000000.csv",,,,"Date:","05 Feb 2016 02:25:10 CET"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
8.352,0.519,90.873,0.237,0.000,0.019,251253.841,823988.961,0.0,0.0,142.286,170.309,557.608,640.557,1454635510.775
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,173.0,337.0,1454635511.776
0.125,0.0,99.001,0.874,0.0,0.0,0.0,139264.0,241.0,339.0,0.0,0.0,164.0,303.0,1454635512.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,159.0,290.0,1454635513.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,144.0,272.0,1454635514.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,32768.0,177.0,339.0,0.0,0.0,179.0,301.0,1454635515.776
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,173.0,315.0,1454635516.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,146.0,278.0,1454635517.776
0.125,0.0,99.500,0.375,0.0,0.0,0.0,45056.0,177.0,339.0,0.0,0.0,154.0,291.0,1454635518.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,158.0,291.0,1454635519.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,8192.0,241.0,339.0,0.0,0.0,154.0,290.0,1454635520.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,305.0,339.0,0.0,0.0,148.0,271.0,1454635521.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,155.0,296.0,1454635522.776
0.125,0.0,99.500,0.375,0.0,0.0,0.0,36864.0,177.0,339.0,0.0,0.0,157.0,289.0,1454635523.776
0.249,0.125,99.626,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,152.0,291.0,1454635524.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,8192.0,418.0,898.0,0.0,0.0,165.0,295.0,1454635525.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,145.0,279.0,1454635526.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,149.0,283.0,1454635527.776
0.249,0.0,99.377,0.374,0.0,0.0,0.0,40960.0,418.0,898.0,0.0,0.0,210.0,358.0,1454635528.776
0.125,0.500,99.375,0.0,0.0,0.0,0.0,0.0,369.0,339.0,0.0,0.0,157.0,271.0,1454635529.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,171.0,306.0,1454635530.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,157.0,294.0,1454635531.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,198.0,336.0,1454635532.776
0.250,0.0,99.376,0.375,0.0,0.0,0.0,24576.0,241.0,339.0,0.0,0.0,179.0,322.0,1454635533.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,174.0,304.0,1454635534.776
0.125,0.0,99.625,0.250,0.0,0.0,0.0,647168.0,177.0,339.0,0.0,0.0,251.0,294.0,1454635535.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,152.0,289.0,1454635536.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,165.0,306.0,1454635537.776
0.125,0.0,99.499,0.375,0.0,0.0,0.0,53248.0,305.0,339.0,0.0,0.0,160.0,303.0,1454635538.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,149.0,276.0,1454635539.776
0.250,0.0,99.750,0.0,0.0,0.0,0.0,8192.0,354.0,898.0,0.0,0.0,181.0,325.0,1454635540.776
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,149.0,273.0,1454635541.776
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,145.0,277.0,1454635542.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,157.0,298.0,1454635543.776
0.250,0.0,99.251,0.499,0.0,0.0,0.0,32768.0,241.0,339.0,0.0,0.0,168.0,314.0,1454635544.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,36864.0,305.0,339.0,0.0,0.0,170.0,287.0,1454635545.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,156.0,297.0,1454635546.776
0.125,0.0,99.750,0.125,0.0,0.0,991232.0,0.0,7957.0,1109106.0,0.0,0.0,403.0,395.0,1454635547.776
0.375,0.0,99.625,0.0,0.0,0.0,0.0,0.0,1882.0,2390.0,0.0,0.0,799.0,670.0,1454635548.776
0.501,0.251,98.496,0.752,0.0,0.0,139264.0,81920.0,0.0,0.0,0.0,0.0,1847.0,1450.0,1454635549.776
0.125,0.125,99.125,0.625,0.0,0.0,8192.0,8798208.0,9136924.0,5751929.0,0.0,0.0,241.0,287.0,1454635550.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,247.0,409.0,0.0,0.0,158.0,292.0,1454635551.776
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,168.0,314.0,1454635552.776
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,151.0,276.0,1454635553.776
0.250,0.0,99.625,0.125,0.0,0.0,0.0,131072.0,241.0,339.0,0.0,0.0,158.0,302.0,1454635554.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,156.0,292.0,1454635555.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,158.0,299.0,1454635556.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,153.0,290.0,1454635557.776
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,158.0,299.0,1454635558.776
0.125,0.0,99.500,0.375,0.0,0.0,0.0,24576.0,177.0,339.0,0.0,0.0,158.0,297.0,1454635559.776
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,160.0,309.0,1454635560.776
