"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_3000000000_0.35_24_150_teratest_8148366a-7f37-44fc-bf80-fc801cd56615.csv",,,,"Date:","01 May 2016 16:46:14 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.130,1.156,80.697,1.917,0.000,0.100,1763688.445,5520466.071,0.0,0.0,1742.540,1606.933,1513.566,1569.530,1462113974.423
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,4156.0,2716.0,0.0,0.0,183.0,338.0,1462113975.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,146.0,289.0,1462113976.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,145.0,291.0,1462113977.424
0.0,0.0,99.750,0.250,0.0,0.0,0.0,53248.0,356.0,900.0,0.0,0.0,161.0,313.0,1462113978.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,141.0,283.0,1462113979.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,146.0,288.0,1462113980.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,420.0,900.0,0.0,0.0,153.0,289.0,1462113981.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,142.0,280.0,1462113982.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,498.0,340.0,0.0,0.0,143.0,277.0,1462113983.424
0.0,0.0,99.750,0.250,0.0,0.0,0.0,16384.0,484.0,900.0,0.0,0.0,166.0,319.0,1462113984.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,141.0,277.0,1462113985.424
0.0,0.125,99.875,0.0,0.0,0.0,0.0,24576.0,306.0,750.0,0.0,0.0,156.0,276.0,1462113986.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,145.0,288.0,1462113987.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,149.0,301.0,1462113988.424
0.0,0.0,99.624,0.376,0.0,0.0,0.0,32768.0,114.0,340.0,0.0,0.0,149.0,293.0,1462113989.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,148.0,289.0,1462113990.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,122880.0,114.0,340.0,0.0,0.0,187.0,278.0,1462113991.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,144.0,288.0,1462113992.424
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,149.0,285.0,1462113993.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,136.0,274.0,1462113994.424
0.0,0.0,99.875,0.125,0.0,0.0,0.0,16384.0,178.0,686.0,0.0,0.0,153.0,298.0,1462113995.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,356.0,900.0,0.0,0.0,160.0,309.0,1462113996.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,142.0,278.0,1462113997.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,141.0,278.0,1462113998.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,484.0,900.0,0.0,0.0,155.0,301.0,1462113999.424
0.0,0.0,99.625,0.375,0.0,0.0,0.0,24576.0,434.0,340.0,0.0,0.0,157.0,298.0,1462114000.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,140.0,279.0,1462114001.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,142.0,280.0,1462114002.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,143.0,293.0,1462114003.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,148.0,290.0,1462114004.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,146.0,289.0,1462114005.424
0.0,0.0,99.875,0.125,0.0,0.0,0.0,40960.0,114.0,340.0,0.0,0.0,151.0,287.0,1462114006.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,137.0,270.0,1462114007.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,160.0,313.0,1462114008.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,686.0,0.0,0.0,138.0,275.0,1462114009.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,134.0,265.0,1462114010.424
0.0,0.125,99.377,0.499,0.0,0.0,0.0,57344.0,228.0,900.0,0.0,0.0,157.0,306.0,1462114011.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,144.0,287.0,1462114012.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,139.0,276.0,1462114013.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,148.0,289.0,1462114014.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,141.0,275.0,1462114015.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,498.0,340.0,0.0,0.0,167.0,295.0,1462114016.424
0.0,0.0,99.875,0.125,0.0,0.0,0.0,24576.0,420.0,1246.0,0.0,0.0,162.0,308.0,1462114017.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,140.0,274.0,1462114018.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,142.0,281.0,1462114019.424
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,153.0,300.0,1462114020.424
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,138.0,277.0,1462114021.424
0.0,0.0,99.625,0.375,0.0,0.0,0.0,28672.0,178.0,340.0,0.0,0.0,148.0,289.0,1462114022.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,144.0,286.0,1462114023.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,142.0,286.0,1462114024.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,139.0,283.0,1462114025.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,49152.0,292.0,900.0,0.0,0.0,169.0,288.0,1462114026.424
0.0,0.0,99.625,0.375,0.0,0.0,0.0,16384.0,242.0,340.0,0.0,0.0,145.0,283.0,1462114027.424
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,147.0,288.0,1462114028.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,434.0,964.0,0.0,0.0,149.0,299.0,1462114029.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,384.0,686.0,0.0,0.0,143.0,283.0,1462114030.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,281.0,1462114031.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,790.0,1240.0,0.0,0.0,162.0,304.0,1462114032.424
0.0,0.0,99.750,0.250,0.0,0.0,0.0,24576.0,434.0,340.0,0.0,0.0,155.0,292.0,1462114033.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,277.0,1462114034.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,982.0,1304.0,0.0,0.0,145.0,282.0,1462114035.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,404.0,0.0,0.0,145.0,286.0,1462114036.424
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,404.0,0.0,0.0,138.0,273.0,1462114037.424
0.0,0.0,99.749,0.251,0.0,0.0,0.0,16384.0,362.0,900.0,0.0,0.0,244.0,429.0,1462114038.424
