"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_134217728_2500000000_0.35_6_150_teratest_4c0eb8fd-8745-4807-9827-32ba9e9c4a1e.csv",,,,"Date:","01 May 2016 16:36:43 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
16.131,1.157,80.696,1.917,0.000,0.100,1763778.001,5520746.033,0.0,0.0,1742.625,1607.015,1513.635,1569.595,1462113403.113
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6385.0,4329.0,0.0,0.0,179.0,348.0,1462113404.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,157.0,304.0,1462113405.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,420.0,900.0,0.0,0.0,145.0,278.0,1462113406.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,498.0,340.0,0.0,0.0,146.0,280.0,1462113407.114
0.0,0.0,99.875,0.125,0.0,0.0,0.0,69632.0,498.0,340.0,0.0,0.0,165.0,315.0,1462113408.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,548.0,900.0,0.0,0.0,143.0,277.0,1462113409.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,138.0,272.0,1462113410.114
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,148.0,288.0,1462113411.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,145.0,284.0,1462113412.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,143.0,285.0,1462113413.114
0.0,0.0,99.750,0.250,0.0,0.0,0.0,16384.0,178.0,686.0,0.0,0.0,151.0,298.0,1462113414.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,32768.0,292.0,900.0,0.0,0.0,161.0,287.0,1462113415.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,208.0,434.0,0.0,0.0,141.0,283.0,1462113416.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,143.0,284.0,1462113417.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,139.0,282.0,1462113418.114
0.0,0.0,99.875,0.125,0.0,0.0,0.0,45056.0,114.0,340.0,0.0,0.0,150.0,302.0,1462113419.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,160.0,311.0,1462113420.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,141.0,279.0,1462113421.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,140.0,278.0,1462113422.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,150.0,295.0,1462113423.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,145.0,289.0,1462113424.114
0.0,0.125,99.500,0.375,0.0,0.0,0.0,102400.0,114.0,340.0,0.0,0.0,187.0,293.0,1462113425.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,147.0,284.0,1462113426.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,356.0,900.0,0.0,0.0,148.0,286.0,1462113427.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,686.0,0.0,0.0,150.0,288.0,1462113428.114
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,154.0,291.0,1462113429.114
0.0,0.0,99.625,0.375,0.0,0.0,0.0,24576.0,676.0,900.0,0.0,0.0,153.0,287.0,1462113430.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,434.0,340.0,0.0,0.0,146.0,283.0,1462113431.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,434.0,340.0,0.0,0.0,156.0,301.0,1462113432.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,612.0,900.0,0.0,0.0,145.0,277.0,1462113433.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,652.0,340.0,0.0,0.0,141.0,269.0,1462113434.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,460.0,430.0,0.0,0.0,162.0,300.0,1462113435.114
0.0,0.0,99.750,0.250,0.0,0.0,0.0,36864.0,612.0,900.0,0.0,0.0,163.0,310.0,1462113436.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,332.0,340.0,0.0,0.0,141.0,278.0,1462113437.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,686.0,0.0,0.0,145.0,284.0,1462113438.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,139.0,276.0,1462113439.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,145.0,286.0,1462113440.114
0.0,0.0,99.750,0.250,0.0,0.0,0.0,24576.0,434.0,340.0,0.0,0.0,153.0,302.0,1462113441.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,318.0,900.0,0.0,0.0,142.0,276.0,1462113442.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,140.0,277.0,1462113443.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,430.0,0.0,0.0,150.0,301.0,1462113444.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,292.0,900.0,0.0,0.0,155.0,286.0,1462113445.114
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,137.0,271.0,1462113446.114
0.0,0.0,99.750,0.250,0.0,0.0,0.0,24576.0,114.0,340.0,0.0,0.0,155.0,304.0,1462113447.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,1246.0,0.0,0.0,145.0,291.0,1462113448.114
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,139.0,278.0,1462113449.114
