"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/3_1572864_500000000.csv",,,,"Date:","06 Feb 2016 02:30:08 CET"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
9.706,0.598,89.429,0.246,0.000,0.021,258958.196,888343.995,0.0,0.0,141.536,166.720,629.570,703.952,1454722208.916
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,159.0,314.0,1454722209.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,266.0,1454722210.917
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,659.0,1237.0,0.0,0.0,139.0,269.0,1454722211.917
0.125,0.0,99.375,0.500,0.0,0.0,0.0,176128.0,305.0,339.0,0.0,0.0,153.0,290.0,1454722212.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,143.0,274.0,1454722213.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,305.0,339.0,0.0,0.0,147.0,280.0,1454722214.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,305.0,339.0,0.0,0.0,151.0,278.0,1454722215.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,294.0,1454722216.917
0.125,0.125,99.251,0.499,0.0,0.0,0.0,45056.0,595.0,1237.0,0.0,0.0,151.0,282.0,1454722217.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,128.0,251.0,1454722218.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,226.0,898.0,0.0,0.0,144.0,282.0,1454722219.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,339.0,0.0,0.0,140.0,274.0,1454722220.917
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,143.0,273.0,1454722221.917
0.125,0.0,99.625,0.250,0.0,0.0,0.0,49152.0,226.0,898.0,0.0,0.0,155.0,292.0,1454722222.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,135.0,268.0,1454722223.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,170.0,308.0,1454722224.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,290.0,898.0,0.0,0.0,164.0,305.0,1454722225.917
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,258.0,1454722226.917
0.250,0.0,99.376,0.375,0.0,0.0,0.0,24576.0,226.0,678.0,0.0,0.0,140.0,278.0,1454722227.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,226.0,898.0,0.0,0.0,151.0,292.0,1454722228.917
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,161.0,299.0,1454722229.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,130.0,258.0,1454722230.917
0.249,0.0,99.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,307.0,1454722231.917
0.125,0.0,99.501,0.375,0.0,0.0,0.0,86016.0,403.0,1237.0,0.0,0.0,169.0,307.0,1454722232.917
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,132.0,261.0,1454722233.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,267.0,1454722234.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,339.0,1237.0,0.0,0.0,139.0,276.0,1454722235.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,140.0,274.0,1454722236.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,418.0,898.0,0.0,0.0,141.0,276.0,1454722237.917
0.125,0.0,99.625,0.250,0.0,0.0,0.0,32768.0,177.0,339.0,0.0,0.0,141.0,276.0,1454722238.917
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,136.0,268.0,1454722239.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,354.0,898.0,0.0,0.0,164.0,310.0,1454722240.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,138.0,276.0,1454722241.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,200704.0,177.0,339.0,0.0,0.0,199.0,258.0,1454722242.917
0.125,0.0,99.750,0.125,0.0,0.0,0.0,45056.0,418.0,898.0,0.0,0.0,146.0,288.0,1454722243.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,288.0,1454722244.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1598.0,54653.0,0.0,0.0,353.0,369.0,1454722245.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,6910.0,1213009.0,0.0,0.0,166.0,272.0,1454722246.917
0.250,0.125,99.625,0.0,0.0,0.0,0.0,0.0,2050.0,2618.0,0.0,0.0,206.0,336.0,1454722247.917
0.251,0.251,99.121,0.377,0.0,0.0,0.0,65536.0,2906827.0,310071.0,0.0,0.0,1709.0,1594.0,1454722248.917
0.375,0.0,99.625,0.0,0.0,0.0,0.0,274432.0,4754790.0,1010603.0,0.0,0.0,495.0,492.0,1454722249.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,5786.0,1929383.0,0.0,0.0,131.0,262.0,1454722250.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,339.0,0.0,0.0,134.0,263.0,1454722251.917
0.125,0.125,99.750,0.0,0.0,0.0,0.0,7127040.0,226.0,898.0,0.0,0.0,225.0,303.0,1454722252.917
0.125,0.0,99.249,0.626,0.0,0.0,0.0,180224.0,323.0,479.0,0.0,0.0,154.0,290.0,1454722253.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,122.0,251.0,1454722254.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,226.0,898.0,0.0,0.0,138.0,274.0,1454722255.917
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,339.0,0.0,0.0,148.0,296.0,1454722256.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,331.0,339.0,0.0,0.0,138.0,272.0,1454722257.917
0.250,0.0,99.500,0.250,0.0,0.0,0.0,32768.0,226.0,898.0,0.0,0.0,150.0,287.0,1454722258.917
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,203.0,429.0,0.0,0.0,135.0,275.0,1454722259.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,247.0,409.0,0.0,0.0,147.0,285.0,1454722260.917
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,226.0,898.0,0.0,0.0,138.0,273.0,1454722261.917
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,203.0,339.0,0.0,0.0,136.0,267.0,1454722262.917
0.250,0.0,99.501,0.250,0.0,0.0,0.0,24576.0,113.0,339.0,0.0,0.0,138.0,274.0,1454722263.917
0.250,0.0,99.625,0.125,0.0,0.0,0.0,0.0,316.0,898.0,0.0,0.0,215.0,358.0,1454722264.917
63.038,9.873,26.076,1.013,0.0,0.0,90112.0,0.0,33616.0,11923.0,0.0,0.0,5928.0,7806.0,1454722265.917
96.125,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,2967.0,1454722266.917
95.625,4.375,0.0,0.0,0.0,0.0,0.0,0.0,557.0,1817.0,0.0,0.0,2290.0,1952.0,1454722267.917
94.125,5.875,0.0,0.0,0.0,0.0,4096.0,450560.0,3481.0,2661.0,0.0,0.0,2389.0,1942.0,1454722268.917
92.750,6.375,0.750,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2914.0,3310.0,1454722269.917
97.500,2.500,0.0,0.0,0.0,0.0,0.0,0.0,8819.0,12121.0,0.0,0.0,2543.0,2576.0,1454722270.917
