"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_67108864_600000000_0.35_12_100_teratest_2e46de8b-2ef7-49a1-8e93-42e4b76328b6.csv",,,,"Date:","10 May 2016 15:29:19 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.400,1.127,81.289,2.084,0.000,0.100,1842374.997,5668963.961,0.0,0.0,2017.175,1868.576,1499.151,1552.336,1462886959.686
0.125,0.0,99.501,0.375,0.0,0.0,0.0,49152.0,5904.0,4180.0,0.0,0.0,176.0,335.0,1462886960.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,299.0,1462886961.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,531.0,1217.0,0.0,0.0,155.0,285.0,1462886962.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,145.0,278.0,1462886963.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,158.0,304.0,1462886964.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,1806336.0,290.0,1234.0,0.0,0.0,171.0,293.0,1462886965.687
0.0,0.0,99.750,0.250,0.0,0.0,0.0,53248.0,113.0,329.0,0.0,0.0,157.0,296.0,1462886966.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,156.0,292.0,1462886967.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,153.0,292.0,1462886968.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,148.0,285.0,1462886969.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,393.0,0.0,0.0,166.0,297.0,1462886970.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,952.0,0.0,0.0,159.0,291.0,1462886971.687
0.0,0.0,99.625,0.375,0.0,0.0,0.0,12288.0,305.0,393.0,0.0,0.0,164.0,307.0,1462886972.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,167.0,308.0,1462886973.687
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,290.0,888.0,0.0,0.0,169.0,292.0,1462886974.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,433.0,739.0,0.0,0.0,150.0,282.0,1462886975.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,305.0,329.0,0.0,0.0,167.0,312.0,1462886976.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,888.0,0.0,0.0,149.0,285.0,1462886977.687
0.0,0.0,99.625,0.375,0.0,0.0,0.0,20480.0,177.0,329.0,0.0,0.0,153.0,290.0,1462886978.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,155.0,289.0,1462886979.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,245760.0,290.0,888.0,0.0,0.0,240.0,293.0,1462886980.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,146.0,281.0,1462886981.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,155.0,291.0,1462886982.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0,888.0,0.0,0.0,145.0,278.0,1462886983.687
0.125,0.0,99.625,0.250,0.0,0.0,0.0,20480.0,241.0,329.0,0.0,0.0,160.0,299.0,1462886984.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,159.0,301.0,1462886985.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,147.0,277.0,1462886986.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,151.0,287.0,1462886987.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,177.0,329.0,0.0,0.0,161.0,302.0,1462886988.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,888.0,0.0,0.0,151.0,285.0,1462886989.687
0.0,0.0,99.625,0.375,0.0,0.0,0.0,36864.0,113.0,675.0,0.0,0.0,160.0,292.0,1462886990.687
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,329.0,0.0,0.0,168.0,306.0,1462886991.687
