"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/1_134217728_400000000_0.5_6_100_teratest_7c92e6e5-0454-4291-af71-f26dd36f1354.csv",,,,"Date:","08 May 2016 12:14:26 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.526,1.129,81.181,2.064,0.000,0.099,1838303.830,5588454.968,0.0,0.0,2030.659,1869.563,1496.659,1550.748,1462702466.522
0.125,0.0,99.501,0.375,0.0,0.0,0.0,0.0,241.0,333.0,0.0,0.0,170.0,325.0,1462702467.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,86016.0,0.0,0.0,0.0,0.0,197.0,293.0,1462702468.523
0.0,0.125,99.625,0.250,0.0,0.0,0.0,114688.0,915.0,1225.0,0.0,0.0,161.0,293.0,1462702469.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,305.0,333.0,0.0,0.0,155.0,289.0,1462702470.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,273.0,1462702471.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,595.0,1353.0,0.0,0.0,157.0,295.0,1462702472.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,122880.0,241.0,397.0,0.0,0.0,209.0,295.0,1462702473.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,226.0,892.0,0.0,0.0,145.0,275.0,1462702474.523
0.0,0.125,99.251,0.624,0.0,0.0,0.0,20480.0,177.0,333.0,0.0,0.0,157.0,301.0,1462702475.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,306.0,1462702476.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,467.0,1225.0,0.0,0.0,146.0,273.0,1462702477.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,36864.0,241.0,333.0,0.0,0.0,169.0,281.0,1462702478.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,333.0,0.0,0.0,156.0,291.0,1462702479.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,354.0,1302.0,0.0,0.0,154.0,296.0,1462702480.523
0.125,0.0,99.750,0.125,0.0,0.0,0.0,28672.0,177.0,333.0,0.0,0.0,155.0,293.0,1462702481.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,333.0,0.0,0.0,153.0,292.0,1462702482.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,53248.0,226.0,892.0,0.0,0.0,173.0,283.0,1462702483.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,333.0,0.0,0.0,155.0,299.0,1462702484.523
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,433.0,333.0,0.0,0.0,159.0,296.0,1462702485.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,892.0,0.0,0.0,146.0,277.0,1462702486.523
0.0,0.0,99.875,0.125,0.0,0.0,0.0,20480.0,305.0,333.0,0.0,0.0,156.0,293.0,1462702487.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,369.0,333.0,0.0,0.0,164.0,311.0,1462702488.523
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,482.0,892.0,0.0,0.0,149.0,276.0,1462702489.523
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,369.0,679.0,0.0,0.0,152.0,285.0,1462702490.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,333.0,0.0,0.0,153.0,288.0,1462702491.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,418.0,892.0,0.0,0.0,152.0,297.0,1462702492.523
0.0,0.0,99.376,0.624,0.0,0.0,0.0,20480.0,177.0,333.0,0.0,0.0,160.0,295.0,1462702493.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,241.0,333.0,0.0,0.0,151.0,288.0,1462702494.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,320.0,986.0,0.0,0.0,153.0,290.0,1462702495.523
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,177.0,333.0,0.0,0.0,154.0,299.0,1462702496.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,113.0,333.0,0.0,0.0,166.0,301.0,1462702497.522
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,226.0,1238.0,0.0,0.0,145.0,280.0,1462702498.523
0.125,0.0,99.375,0.500,0.0,0.0,0.0,24576.0,241.0,333.0,0.0,0.0,308.0,406.0,1462702499.523
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,31623.0,4308670.0,0.0,0.0,995.0,620.0,1462702500.523
0.250,0.125,99.625,0.0,0.0,0.0,0.0,0.0,346148.0,349545.0,0.0,0.0,540.0,591.0,1462702501.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,95735.0,96308.0,0.0,0.0,153.0,280.0,1462702502.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,503808.0,177.0,333.0,0.0,0.0,198.0,296.0,1462702503.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,564.0,1102.0,0.0,0.0,162.0,297.0,1462702504.523
0.0,0.125,99.500,0.375,0.0,0.0,0.0,118784.0,177.0,423.0,0.0,0.0,163.0,299.0,1462702505.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,331.0,333.0,0.0,0.0,157.0,293.0,1462702506.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,636.0,1238.0,0.0,0.0,159.0,282.0,1462702507.523
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,304.0,1462702508.523
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1076.0,876.0,0.0,0.0,180.0,304.0,1462702509.523
76.982,8.951,13.939,0.128,0.0,0.0,4096.0,0.0,33890.0,11990.0,0.0,0.0,6137.0,7778.0,1462702510.523
95.875,4.125,0.0,0.0,0.0,0.0,0.0,401408.0,0.0,0.0,0.0,0.0,2421.0,3038.0,1462702511.523
96.250,3.750,0.0,0.0,0.0,0.0,0.0,0.0,738.0,1246.0,0.0,0.0,2319.0,1941.0,1462702512.523
94.743,5.257,0.0,0.0,0.0,0.0,0.0,1671168.0,3530.0,3150.0,0.0,0.0,2924.0,2227.0,1462702513.522
88.722,4.887,6.266,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3058.0,2886.0,1462702514.523
96.375,3.625,0.0,0.0,0.0,0.0,0.0,0.0,9674.0,11760.0,0.0,0.0,2731.0,1914.0,1462702515.523
98.002,1.998,0.0,0.0,0.0,0.0,0.0,180224.0,226.0,1182.0,0.0,0.0,2772.0,10629.0,1462702516.523
96.871,3.129,0.0,0.0,0.0,0.0,0.0,0.0,177.0,623.0,0.0,0.0,2491.0,2198.0,1462702517.523
89.837,9.410,0.627,0.0,0.0,0.125,57344.0,0.0,5590.0,3002.0,0.0,0.0,3274.0,3843.0,1462702518.523
93.125,6.750,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3188.0,5530.0,1462702519.523
90.625,8.250,0.0,0.0,0.0,1.125,69632.0,0.0,32752.0,11254.0,0.0,0.0,6662.0,17495.0,1462702520.523
93.500,5.875,0.0,0.0,0.0,0.625,0.0,139264.0,1208.0,3048.0,0.0,0.0,5732.0,11019.0,1462702521.523
97.375,2.375,0.0,0.0,0.0,0.250,0.0,0.0,955.0,2637.0,0.0,0.0,2853.0,3425.0,1462702522.523
99.249,0.751,0.0,0.0,0.0,0.0,0.0,0.0,241.0,623.0,0.0,0.0,2264.0,1010.0,1462702523.523
84.519,15.356,0.0,0.125,0.0,0.0,0.0,0.0,354.0,1752.0,0.0,0.0,2579.0,2598.0,1462702524.523
78.527,21.099,0.125,0.0,0.0,0.250,0.0,0.0,0.0,0.0,0.0,0.0,3254.0,5416.0,1462702525.523
91.500,7.0,0.500,0.0,0.0,1.0,0.0,53248.0,2124.0,8840.0,0.0,0.0,5269.0,14652.0,1462702526.523
