"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown01",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/teratest/2_268435456_900000000_0.35_6_100_teratest_6853b5e3-eaea-4ae6-a27e-44047a21fce2.csv",,,,"Date:","04 May 2016 04:30:22 CEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
15.980,1.158,80.694,2.067,0.000,0.101,1850200.870,5671579.211,0.0,0.0,1946.962,1815.437,1526.642,1580.030,1462329022.799
0.125,0.0,99.625,0.250,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,151.0,301.0,1462329023.800
0.0,0.0,99.625,0.375,0.0,0.0,0.0,86016.0,114.0,340.0,0.0,0.0,142.0,289.0,1462329024.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,131.0,266.0,1462329025.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,138.0,269.0,1462329026.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,129.0,260.0,1462329027.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,135.0,274.0,1462329028.800
0.0,0.0,99.625,0.375,0.0,0.0,0.0,36864.0,420.0,900.0,0.0,0.0,161.0,281.0,1462329029.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,242.0,340.0,0.0,0.0,130.0,263.0,1462329030.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,178.0,340.0,0.0,0.0,132.0,268.0,1462329031.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,228.0,900.0,0.0,0.0,140.0,282.0,1462329032.800
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,114.0,340.0,0.0,0.0,150.0,285.0,1462329033.800
0.0,0.0,99.500,0.500,0.0,0.0,0.0,20480.0,178.0,340.0,0.0,0.0,135.0,270.0,1462329034.800
0.375,0.0,99.375,0.250,0.0,0.0,0.0,0.0,420.0,900.0,32768.0,0.0,180.0,317.0,1462329035.800
0.125,0.0,99.875,0.0,0.0,0.0,98304.0,0.0,306.0,340.0,65536.0,0.0,157.0,299.0,1462329036.800
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,370.0,340.0,0.0,0.0,135.0,265.0,1462329037.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,292.0,900.0,0.0,0.0,135.0,271.0,1462329038.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,136.0,268.0,1462329039.800
0.0,0.0,99.500,0.500,0.0,0.0,0.0,12288.0,370.0,340.0,0.0,0.0,147.0,290.0,1462329040.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,277.0,1462329041.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,854.0,1240.0,0.0,0.0,131.0,257.0,1462329042.800
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,306.0,340.0,0.0,0.0,132.0,270.0,1462329043.800
