"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/1_1048576_400000000.csv",,,,"Date:","31 Jan 2016 20:14:29 CET"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
4.123,0.282,95.369,0.209,0.000,0.017,241566.180,573022.535,0.0,0.0,344.678,496.871,436.260,770.833,1454267669.211
0.250,0.0,97.878,1.873,0.0,0.0,0.0,245760.0,2987.0,4085.0,0.0,0.0,545.0,999.0,1454267670.212
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,3229.0,675.0,0.0,0.0,728.0,1274.0,1454267671.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1197.0,339.0,0.0,0.0,712.0,1284.0,1454267672.212
0.250,0.125,99.625,0.0,0.0,0.0,0.0,0.0,1017.0,339.0,0.0,0.0,736.0,1312.0,1454267673.212
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,2692.0,675.0,0.0,0.0,671.0,1207.0,1454267674.212
0.125,0.125,99.001,0.749,0.0,0.0,0.0,24576.0,1017.0,339.0,0.0,0.0,654.0,1197.0,1454267675.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,4096.0,1017.0,339.0,0.0,0.0,716.0,1285.0,1454267676.212
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,2692.0,675.0,0.0,0.0,719.0,1284.0,1454267677.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1145.0,339.0,0.0,0.0,733.0,1326.0,1454267678.212
0.249,0.125,99.626,0.0,0.0,0.0,0.0,0.0,1081.0,339.0,0.0,0.0,575.0,1046.0,1454267679.212
0.125,0.125,97.0,2.750,0.0,0.0,0.0,36864.0,2756.0,675.0,0.0,0.0,594.0,1082.0,1454267680.212
0.249,0.125,99.626,0.0,0.0,0.0,0.0,0.0,1145.0,339.0,0.0,0.0,656.0,1217.0,1454267681.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1145.0,339.0,0.0,0.0,681.0,1226.0,1454267682.212
0.250,0.125,99.625,0.0,0.0,0.0,0.0,0.0,3104.0,675.0,0.0,0.0,729.0,1312.0,1454267683.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1209.0,339.0,0.0,0.0,637.0,1165.0,1454267684.212
0.125,0.125,99.375,0.375,0.0,0.0,0.0,24576.0,1273.0,339.0,0.0,0.0,684.0,1205.0,1454267685.212
0.125,0.125,99.750,0.0,0.0,0.0,0.0,77824.0,3012.0,675.0,0.0,0.0,698.0,1208.0,1454267686.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1401.0,339.0,0.0,0.0,679.0,1224.0,1454267687.212
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,1337.0,403.0,0.0,0.0,745.0,1342.0,1454267688.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,2884.0,675.0,0.0,0.0,701.0,1224.0,1454267689.212
0.374,0.125,97.007,2.494,0.0,0.0,0.0,36864.0,1081.0,339.0,0.0,0.0,669.0,1208.0,1454267690.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,57344.0,1017.0,339.0,0.0,0.0,757.0,1312.0,1454267691.212
0.250,0.125,99.625,0.0,0.0,0.0,0.0,0.0,2692.0,675.0,0.0,0.0,736.0,1326.0,1454267692.212
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1081.0,339.0,0.0,0.0,738.0,1343.0,1454267693.212
0.249,0.125,99.626,0.0,0.0,0.0,0.0,0.0,1081.0,339.0,0.0,0.0,691.0,1236.0,1454267694.212
0.125,0.0,97.622,2.253,0.0,0.0,0.0,61440.0,2692.0,675.0,0.0,0.0,586.0,1067.0,1454267695.212
