"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","clovertown00",,,,"User:","root"
"Cmdline:","dstat --all -T --output marc_log/3_66560000_200000000_0.05.csv",,,,"Date:","23 Feb 2016 03:22:31 CET"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","epoch"
21.247,1.375,76.252,1.039,0.000,0.087,630134.083,2448869.706,0.0,0.0,743.396,979.222,1554.774,1839.029,1456194151.511
93.258,6.492,0.0,0.0,0.0,0.250,3440640.0,70201344.0,11873.0,20467.0,4096.0,0.0,3505.0,5201.0,1456194152.512
93.867,6.133,0.0,0.0,0.0,0.0,8192.0,0.0,10405.0,9791.0,8192.0,0.0,3335.0,3286.0,1456194153.512
93.367,6.383,0.0,0.0,0.0,0.250,16384.0,0.0,14727.0,19766.0,16384.0,0.0,3755.0,4080.0,1456194154.512
92.0,7.625,0.250,0.0,0.0,0.125,15134720.0,491520.0,9136.0,21073.0,0.0,0.0,3755.0,3729.0,1456194155.512
84.296,11.432,2.136,1.382,0.0,0.754,73400320.0,0.0,8848.0,5279.0,8192.0,0.0,5834.0,6955.0,1456194156.512
92.732,5.388,0.251,0.752,0.0,0.877,72331264.0,6291456.0,8439.0,6261.0,32768.0,0.0,5717.0,6892.0,1456194157.512
87.500,5.682,1.768,4.040,0.0,1.010,82042880.0,0.0,16113.0,37331.0,0.0,0.0,6251.0,4874.0,1456194158.511
92.625,6.125,0.375,0.250,0.0,0.625,72933376.0,25165824.0,7524.0,6855.0,0.0,0.0,5244.0,4475.0,1456194159.512
93.633,6.117,0.0,0.0,0.0,0.250,0.0,84373504.0,5254.0,13785.0,0.0,0.0,3247.0,3648.0,1456194160.512
85.106,8.511,1.377,4.631,0.0,0.375,0.0,55226368.0,11259.0,30134.0,0.0,0.0,3456.0,3290.0,1456194161.513
85.264,12.343,1.008,0.882,0.0,0.504,12115968.0,73420800.0,10978.0,8697.0,0.0,0.0,3958.0,4031.0,1456194162.512
86.432,8.543,2.010,2.261,0.0,0.754,74424320.0,9441280.0,13241.0,17624.0,0.0,0.0,6201.0,7644.0,1456194163.512
81.910,8.040,6.784,3.015,0.0,0.251,45850624.0,18345984.0,5894.0,3402.0,0.0,0.0,4713.0,3694.0,1456194164.512
86.449,5.521,6.148,1.380,0.0,0.502,27906048.0,27660288.0,22871.0,42525.0,16384.0,0.0,4580.0,4873.0,1456194165.512
93.633,5.493,0.250,0.0,0.0,0.624,33263616.0,56152064.0,8695.0,5258.0,0.0,0.0,4450.0,3682.0,1456194166.512
92.625,7.125,0.0,0.0,0.0,0.250,0.0,115363840.0,13127.0,30287.0,0.0,0.0,3435.0,4251.0,1456194167.512
94.118,5.507,0.250,0.0,0.0,0.125,0.0,15556608.0,13509.0,29060.0,0.0,0.0,3889.0,3580.0,1456194168.512
85.516,9.194,5.038,0.252,0.0,0.0,12132352.0,0.0,12617.0,20466.0,0.0,0.0,3596.0,3126.0,1456194169.512
93.883,5.618,0.0,0.0,0.0,0.499,32399360.0,528384.0,11876.0,27142.0,0.0,0.0,4371.0,6766.0,1456194170.512
94.118,5.131,0.125,0.0,0.0,0.626,83484672.0,0.0,7922.0,12444.0,0.0,0.0,5213.0,6949.0,1456194171.512
93.992,5.757,0.125,0.0,0.0,0.125,0.0,33554432.0,6946.0,3373.0,0.0,0.0,3609.0,3160.0,1456194172.512
91.375,8.0,0.250,0.0,0.0,0.375,11055104.0,81809408.0,7580.0,5716.0,65536.0,0.0,3782.0,3203.0,1456194173.512
92.741,6.758,0.0,0.0,0.0,0.501,23076864.0,66113536.0,11188.0,26680.0,0.0,0.0,3709.0,5943.0,1456194174.512
55.164,5.290,25.189,13.854,0.0,0.504,81764352.0,0.0,7281.0,15366.0,0.0,0.0,4426.0,5695.0,1456194175.512
56.211,5.144,23.087,15.182,0.0,0.376,69656576.0,10305536.0,8881.0,15251.0,32768.0,0.0,4622.0,5630.0,1456194176.511
92.991,6.008,0.626,0.0,0.0,0.375,5734400.0,107520000.0,11341.0,18792.0,0.0,0.0,3690.0,4149.0,1456194177.512
94.110,5.013,0.501,0.125,0.0,0.251,10932224.0,79716352.0,6807.0,4060.0,0.0,0.0,3697.0,3188.0,1456194178.512
89.125,10.375,0.0,0.125,0.0,0.375,42000384.0,47730688.0,5655.0,2655.0,0.0,0.0,4079.0,5280.0,1456194179.512
87.0,9.750,1.250,1.250,0.0,0.750,78131200.0,4194304.0,12633.0,12094.0,12288.0,0.0,5720.0,6783.0,1456194180.512
84.509,5.038,4.660,5.542,0.0,0.252,61161472.0,23453696.0,13314.0,36440.0,28672.0,0.0,4714.0,4008.0,1456194181.512
95.0,3.750,0.750,0.0,0.0,0.500,0.0,116006912.0,12230.0,6920.0,0.0,0.0,3576.0,2509.0,1456194182.512
90.602,8.897,0.0,0.0,0.0,0.501,0.0,98684928.0,9650.0,29660.0,0.0,0.0,3721.0,3469.0,1456194183.512
91.228,8.647,0.0,0.0,0.0,0.125,6049792.0,24576000.0,10403.0,37270.0,0.0,0.0,3327.0,4097.0,1456194184.512
